NEWID,COST,UCC,year,month,day
907721,336.64,9000,2008,6,21
907721,7.48,20820,2008,6,20
907721,6.4,190111,2008,6,18
907721,5.3,190111,2008,6,19
907721,7.9,190112,2008,6,20
907721,13.99,190212,2008,6,18
907721,22.61,190212,2008,6,22
907721,6.94,200111,2008,6,18
907721,36.02,270210,2008,6,18
907721,20.0,470111,2008,6,18
907721,20.0,470111,2008,6,21
907721,538.96,500110,2008,6,18
907721,1.07,520541,2008,6,18
907721,1.07,520541,2008,6,20
907721,39.7,620121,2008,6,18
907721,3.21,620926,2008,6,18
907721,2.14,620926,2008,6,21
907721,8.56,620926,2008,6,22
907721,0.44,680903,2008,6,22
907731,4.19,10210,2008,6,21
907731,2.0,10320,2008,6,21
907731,3.49,20310,2008,6,21
907731,11.92,40410,2008,6,21
907731,5.99,50110,2008,6,21
907731,6.92,50310,2008,6,21
907731,1.08,110210,2008,6,21
907731,2.99,110410,2008,6,21
907731,2.5,120410,2008,6,21
907731,1.25,120410,2008,6,21
907731,5.26,120410,2008,6,21
907731,4.16,120410,2008,6,21
907731,3.99,120410,2008,6,21
907731,3.69,130211,2008,6,21
907731,4.98,140230,2008,6,21
907731,4.19,170531,2008,6,21
907731,1.17,170532,2008,6,21
907731,6.49,180220,2008,6,21
907731,21.2,190211,2008,6,25
907731,32.0,190212,2008,6,27
907731,4.0,190321,2008,6,22
907731,8.0,200522,2008,6,27
907731,1.59,330310,2008,6,21
907731,30.0,470111,2008,6,21
907731,30.0,470111,2008,6,27
907731,0.5,590110,2008,6,21
907731,2.14,620926,2008,6,24
907731,2.14,620926,2008,6,27
907732,24.05,190211,2008,7,3
907732,4.0,190321,2008,6,30
907732,30.0,470111,2008,7,5
907732,1.5,520541,2008,7,5
907732,2.14,620926,2008,7,2
907741,2.31,10310,2008,5,28
907741,1.09,20710,2008,5,28
907741,2.67591,60110,2008,5,28
907741,2.50409,60210,2008,5,28
907741,2.1,130211,2008,5,25
907741,1.2,140210,2008,5,28
907741,1.63,160212,2008,5,28
907741,1.27,170532,2008,5,26
907741,0.54,180710,2008,5,28
907741,0.54,180710,2008,5,28
907741,21.69,180710,2008,5,28
907741,1.9,180710,2008,5,30
907741,1.9,180710,2008,5,30
907741,1.0,190111,2008,5,24
907741,3.99,190211,2008,5,24
907741,1.25,190211,2008,5,25
907741,1.25,190211,2008,5,25
907741,2.79,190311,2008,5,25
907741,0.79,190311,2008,5,28
907741,1.94,190321,2008,5,25
907741,1.39,190321,2008,5,26
907741,1.79,190321,2008,5,28
907741,130.48,260210,2008,5,29
907741,39.75,270000,2008,5,30
907741,38.58,270210,2008,5,29
907741,44.6,270310,2008,5,30
907741,107.07,320220,2008,5,30
907741,8.0,470111,2008,5,25
907741,24.26549,470111,2008,5,30
907741,15.0,470111,2008,5,30
907741,8.71468,470211,2008,5,30
907741,5.21167,470220,2008,5,30
907741,7.34347,480212,2008,5,30
907741,102.20276,480214,2008,5,30
907741,10.97977,490000,2008,5,30
907741,189.92973999999998,490110,2008,5,30
907741,107.42,500110,2008,5,30
907741,8.294,520531,2008,5,30
907741,4.24841,520541,2008,5,30
907741,4.52,540000,2008,5,27
907742,3.1,10210,2008,6,3
907742,3.06,90110,2008,6,3
907742,5.43,110410,2008,6,6
907742,2.1,130212,2008,6,3
907742,0.99,130310,2008,6,4
907742,0.99,130310,2008,6,4
907742,0.99,140220,2008,6,4
907742,0.99,140220,2008,6,4
907742,1.04,140220,2008,6,6
907742,10.22,190111,2008,6,6
907742,5.5,190211,2008,6,3
907742,1.0,190211,2008,6,3
907742,1.0,190311,2008,6,1
907742,1.0,190311,2008,6,6
907742,325.9,210110,2008,6,6
907742,86.8,260210,2008,6,5
907742,2.17,320140,2008,6,1
907742,0.45146000000000003,330110,2008,6,1
907742,5.97,330110,2008,6,1
907742,5.43,380430,2008,6,5
907742,5.43,540000,2008,6,6
907742,0.63854,640310,2008,6,1
907751,4.48,10210,2008,5,2
907751,1.92,20210,2008,4,28
907751,4.59,90110,2008,4,28
907751,4.59,90110,2008,5,2
907751,1.38,110210,2008,4,28
907751,2.68,110410,2008,4,28
907751,3.2,130212,2008,5,2
907751,1.49,150211,2008,4,28
907751,2.24,170532,2008,4,28
907751,4.73,190111,2008,4,28
907751,20.0,190211,2008,4,28
907751,6.73,190321,2008,4,29
907751,6.69,190321,2008,4,29
907751,50.0,200532,2008,5,2
907751,109.09,260110,2008,4,28
907751,116.15,270310,2008,4,28
907751,40.0,470111,2008,4,28
907751,20.0,470111,2008,5,1
907751,121.93,500110,2008,4,28
907751,9.15,620912,2008,4,28
907751,9.15,620912,2008,5,2
907751,3.84,640310,2008,5,2
907752,4.59,10210,2008,4,28
907752,3.41,20510,2008,4,28
907752,3.2,20820,2008,4,28
907752,7.37,60210,2008,4,28
907752,7.73,70230,2008,4,28
907752,4.59,90110,2008,4,28
907752,1.12,110210,2008,4,28
907752,2.68,110410,2008,4,28
907752,2.24,170532,2008,4,28
907752,5.05,170532,2008,5,2
907752,1.27,180710,2008,4,28
907752,4.78,190111,2008,4,29
907752,15.5,190211,2008,4,29
907752,15.76,190211,2008,5,2
907752,35.0,190212,2008,5,1
907752,27.94,190212,2008,5,3
907752,5.72,190311,2008,4,28
907752,7.79,190311,2008,4,28
907752,6.73,190321,2008,5,2
907752,108.88,270000,2008,5,1
907752,3.52,330210,2008,5,1
907752,15.888670000000001,340520,2008,5,3
907752,10.7,380313,2008,5,3
907752,5.35,400310,2008,5,3
907752,6.05133,440210,2008,5,3
907752,40.0,470111,2008,5,1
907752,16.05,540000,2008,5,2
907752,4.82,590210,2008,5,1
907752,4.82,620912,2008,5,3
907752,9.62,640220,2008,4,28
907761,2.2516700000000003,20210,2008,4,6
907761,2.7621700000000002,20510,2008,4,6
907761,2.43043,20610,2008,4,6
907761,2.65573,20710,2008,4,6
907761,5.21751,60110,2008,4,6
907761,4.88249,60210,2008,4,6
907761,5.05,100410,2008,4,6
907761,15.29258,120210,2008,4,6
907761,15.007420000000002,120410,2008,4,6
907761,5.85,190111,2008,4,8
907761,22.7,190111,2008,4,11
907761,9.0,190212,2008,4,7
907761,9.39,190311,2008,4,6
907761,2.21748,190311,2008,4,7
907761,3.0,190311,2008,4,8
907761,4.25,190311,2008,4,11
907761,10.87,190321,2008,4,7
907761,13.0,190321,2008,4,8
907761,13.99,200310,2008,4,7
907761,3.78,200521,2008,4,7
907761,439.91,230900,2008,4,8
907761,29.49,260110,2008,4,8
907761,57.71,320903,2008,4,11
907761,3.18056,330110,2008,4,7
907761,31.36455,340520,2008,4,9
907761,150.64,380420,2008,4,6
907761,11.94545,440210,2008,4,9
907761,38.17,470111,2008,4,11
907761,26.309440000000002,560110,2008,4,7
907761,2.15,620912,2008,4,10
907761,49.91125,640110,2008,4,6
907761,31.881859999999996,640210,2008,4,6
907761,49.344440000000006,640220,2008,4,6
907761,7.53,640310,2008,4,7
907761,33.492459999999994,640410,2008,4,6
907762,26.9,4000,2008,4,15
907762,1.9090900000000002,20310,2008,4,15
907762,2.32091,20710,2008,4,15
907762,3.79,100210,2008,4,15
907762,1.91,110210,2008,4,15
907762,0.25,120410,2008,4,15
907762,0.64,120410,2008,4,15
907762,0.86,120410,2008,4,15
907762,0.8,120410,2008,4,15
907762,4.58,160212,2008,4,15
907762,3.39212,170110,2008,4,15
907762,4.50973,170310,2008,4,15
907762,2.97027,170410,2008,4,15
907762,3.32,180510,2008,4,15
907762,2.72788,180611,2008,4,15
907762,5.48,190111,2008,4,15
907762,9.13,190111,2008,4,16
907762,8.5,190111,2008,4,17
907762,10.42,190111,2008,4,18
907762,4.48,190111,2008,4,19
907762,208.34,190112,2008,4,20
907762,4.42,190211,2008,4,17
907762,5.0,190212,2008,4,16
907762,1.5,190311,2008,4,15
907762,11.23,190311,2008,4,15
907762,1.44,190311,2008,4,16
907762,6.96,190311,2008,4,17
907762,5.25,190311,2008,4,19
907762,8.9,190321,2008,4,15
907762,11.93,190321,2008,4,16
907762,13.0,190321,2008,4,19
907762,11.0,190322,2008,4,18
907762,14.84,200310,2008,4,15
907762,8.0,200512,2008,4,16
907762,5.32,200512,2008,4,18
907762,11.79,200521,2008,4,20
907762,45.0,200522,2008,4,20
907762,100.0,200522,2008,4,20
907762,7.68,200532,2008,4,18
907762,19.37,320610,2008,4,16
907762,58.62,320903,2008,4,15
907762,60.62,320903,2008,4,18
907762,5.0,330110,2008,4,15
907762,3.22,330510,2008,4,16
907762,2.25831,330510,2008,4,20
907762,150.64,380210,2008,4,20
907762,129.07,380901,2008,4,20
907762,1.7516900000000002,590110,2008,4,20
907762,67.56,610310,2008,4,15
907762,20.44,620211,2008,4,16
907762,26.9,620510,2008,4,17
907762,4.29,640210,2008,4,16
907771,2.6602900000000003,10110,2008,4,18
907771,3.15322,10210,2008,4,18
907771,1.9060700000000002,10320,2008,4,18
907771,2.21454,20210,2008,4,18
907771,2.1484900000000002,20310,2008,4,18
907771,4.167330000000001,20410,2008,4,18
907771,2.71663,20510,2008,4,18
907771,2.39036,20610,2008,4,18
907771,2.61194,20710,2008,4,18
907771,2.65108,20810,2008,4,18
907771,5.50508,30110,2008,4,18
907771,4.89416,40310,2008,4,18
907771,3.80113,40610,2008,4,18
907771,2.62545,50110,2008,4,18
907771,3.47574,50310,2008,4,18
907771,5.42226,60210,2008,4,18
907771,4.87248,60310,2008,4,18
907771,8.31682,70230,2008,4,18
907771,2.1995400000000003,80110,2008,4,18
907771,2.97851,90110,2008,4,18
907771,2.59523,100110,2008,4,18
907771,3.30435,100210,2008,4,18
907771,3.45963,100410,2008,4,18
907771,2.53514,100510,2008,4,18
907771,2.7337,110110,2008,4,18
907771,1.18149,110210,2008,4,18
907771,2.97931,110410,2008,4,18
907771,1.51081,110510,2008,4,18
907771,2.38715,120110,2008,4,18
907771,2.10665,120310,2008,4,18
907771,1.6196,120410,2008,4,18
907771,2.82544,130110,2008,4,18
907771,2.8544400000000003,130212,2008,4,18
907771,2.25947,140110,2008,4,18
907771,1.50997,140210,2008,4,18
907771,2.50409,150110,2008,4,18
907771,2.15402,150211,2008,4,18
907771,2.34455,150310,2008,4,18
907771,1.8520599999999998,160110,2008,4,18
907771,2.4395599999999997,160310,2008,4,18
907771,3.44069,170110,2008,4,18
907771,2.84092,170510,2008,4,18
907771,3.10131,170520,2008,4,18
907771,2.36552,180110,2008,4,18
907771,4.66971,180210,2008,4,18
907771,4.26825,180220,2008,4,18
907771,2.67033,180310,2008,4,18
907771,2.1269,180420,2008,4,18
907771,2.09007,180510,2008,4,18
907771,2.76694,180611,2008,4,18
907771,3.2916,180710,2008,4,18
907771,15.0,190211,2008,4,13
907771,15.0,190211,2008,4,19
907771,73.17,260110,2008,4,16
907771,242.1,260210,2008,4,16
907771,2.75,330510,2008,4,18
907771,16.75,410130,2008,4,18
907771,50.0,470111,2008,4,14
907771,70.0,470111,2008,4,17
907771,23.67,600210,2008,4,18
907772,1.8054400000000002,10120,2008,4,28
907772,3.82099,10210,2008,4,24
907772,3.0340599999999998,10210,2008,4,28
907772,4.30788,10310,2008,4,24
907772,3.42066,10310,2008,4,28
907772,2.30972,10320,2008,4,24
907772,1.8340299999999998,10320,2008,4,28
907772,2.32993,20110,2008,4,24
907772,1.85008,20110,2008,4,28
907772,2.0673,20310,2008,4,28
907772,4.0098400000000005,20410,2008,4,28
907772,3.2919400000000003,20510,2008,4,24
907772,2.61396,20510,2008,4,28
907772,2.89657,20610,2008,4,24
907772,3.16508,20710,2008,4,24
907772,3.21251,20810,2008,4,24
907772,2.5508900000000003,20810,2008,4,28
907772,5.29703,30110,2008,4,28
907772,7.5742899999999995,30810,2008,4,24
907772,6.9267199999999995,40210,2008,4,24
907772,3.8559099999999997,40510,2008,4,24
907772,3.18145,50110,2008,4,24
907772,2.52623,50110,2008,4,28
907772,4.21181,50310,2008,4,24
907772,3.34438,50310,2008,4,28
907772,5.21734,60210,2008,4,28
907772,4.68834,60310,2008,4,28
907772,8.0025,70230,2008,4,28
907772,2.66534,80110,2008,4,24
907772,2.1164099999999997,80110,2008,4,28
907772,3.6092800000000005,90110,2008,4,24
907772,2.21138,90210,2008,4,24
907772,3.14483,100110,2008,4,24
907772,4.0041199999999995,100210,2008,4,24
907772,3.1794700000000002,100210,2008,4,28
907772,4.19229,100410,2008,4,24
907772,3.3288800000000003,100410,2008,4,28
907772,3.0720099999999997,100510,2008,4,24
907772,2.43933,100510,2008,4,28
907772,3.31262,110110,2008,4,24
907772,1.4317,110210,2008,4,24
907772,3.47025,110310,2008,4,24
907772,2.75555,110310,2008,4,28
907772,3.61025,110410,2008,4,24
907772,1.9998799999999999,120210,2008,4,24
907772,2.55278,120310,2008,4,24
907772,2.02703,120310,2008,4,28
907772,1.96258,120410,2008,4,24
907772,1.55839,120410,2008,4,28
907772,3.4589300000000005,130212,2008,4,24
907772,2.7465599999999997,130212,2008,4,28
907772,1.9222700000000001,130310,2008,4,28
907772,3.00268,130320,2008,4,24
907772,2.7379700000000002,140110,2008,4,24
907772,1.82975,140210,2008,4,24
907772,1.9224700000000001,140230,2008,4,24
907772,2.65251,140340,2008,4,24
907772,2.10623,140340,2008,4,28
907772,3.03439,150110,2008,4,24
907772,2.40945,150110,2008,4,28
907772,2.8410599999999997,150310,2008,4,24
907772,2.2559400000000003,150310,2008,4,28
907772,2.24427,160110,2008,4,24
907772,5.26931,160211,2008,4,24
907772,3.01077,160212,2008,4,24
907772,2.3907,160212,2008,4,28
907772,2.9561900000000003,160310,2008,4,24
907772,2.3473599999999997,160310,2008,4,28
907772,3.30654,160320,2008,4,24
907772,3.1678599999999997,170210,2008,4,24
907772,3.44256,170510,2008,4,24
907772,3.9014900000000003,170531,2008,4,24
907772,3.09797,170531,2008,4,28
907772,4.49244,170532,2008,4,24
907772,3.56722,170532,2008,4,28
907772,3.51024,170533,2008,4,28
907772,2.86648,180110,2008,4,24
907772,2.2761299999999998,180110,2008,4,28
907772,5.6586300000000005,180210,2008,4,24
907772,4.10694,180220,2008,4,28
907772,3.23583,180310,2008,4,24
907772,2.56941,180310,2008,4,28
907772,2.1729700000000003,180410,2008,4,24
907772,1.72544,180410,2008,4,28
907772,2.53269,180510,2008,4,24
907772,2.18381,180520,2008,4,28
907772,3.35291,180611,2008,4,24
907772,2.66237,180611,2008,4,28
907772,2.29651,180612,2008,4,24
907772,3.9886699999999995,180710,2008,4,24
907772,46.99,270000,2008,4,23
907772,4.134930000000001,330310,2008,4,28
907772,5.03506,330510,2008,4,28
907772,2.75,330510,2008,4,23
907772,16.75,410130,2008,4,23
907772,50.0,470111,2008,4,22
907772,70.0,470111,2008,4,24
907772,48.42,600210,2008,4,25
907772,8.40483,610310,2008,4,28
907772,398.12,620810,2008,4,23
907772,21.01,690114,2008,4,23
907781,5.15,10210,2008,5,2
907781,1.0967799999999999,20110,2008,5,2
907781,1.26322,20210,2008,5,2
907781,5.15,20510,2008,5,2
907781,5.38,20820,2008,5,3
907781,1.31,80110,2008,5,2
907781,3.59,90110,2008,5,2
907781,3.31,110210,2008,5,2
907781,1.02,140210,2008,5,2
907781,1.02,140220,2008,5,2
907781,2.56,140340,2008,5,2
907781,1.0,150110,2008,5,3
907781,5.15,180310,2008,5,2
907781,8.21,180310,2008,5,3
907781,3.73,190111,2008,5,2
907781,1.0,190111,2008,5,2
907781,3.73,190111,2008,5,5
907781,5.1,190111,2008,5,6
907781,5.1,190111,2008,5,7
907781,3.73,190111,2008,5,8
907781,1.0,190111,2008,5,8
907781,1.0,190311,2008,5,5
907781,1.0,190313,2008,5,8
907781,1.5,190313,2008,5,8
907781,3.25,190321,2008,5,7
907781,4.01,330110,2008,5,2
907781,1.12,330110,2008,5,2
907781,0.74,330310,2008,5,2
907781,11.77,330310,2008,5,2
907781,3.2,330410,2008,5,3
907781,1.59,330510,2008,5,3
907782,3.9,10210,2008,5,15
907782,5.13,10310,2008,5,11
907782,1.74,10320,2008,5,11
907782,8.2,20510,2008,5,11
907782,2.56,20510,2008,5,12
907782,6.46,20810,2008,5,12
907782,11.3,30110,2008,5,11
907782,16.48,30110,2008,5,15
907782,20.59,30410,2008,5,11
907782,9.87,30410,2008,5,12
907782,21.75,40210,2008,5,11
907782,3.8,40410,2008,5,12
907782,15.76,40410,2008,5,12
907782,10.48,40510,2008,5,12
907782,8.95,40510,2008,5,15
907782,6.17,60210,2008,5,12
907782,7.2,60210,2008,5,12
907782,4.11,60210,2008,5,15
907782,3.13,60210,2008,5,15
907782,4.86,70110,2008,5,11
907782,2.67,90110,2008,5,12
907782,1.53,90210,2008,5,12
907782,2.6,100210,2008,5,15
907782,4.11,100210,2008,5,15
907782,4.31,100510,2008,5,15
907782,1.02,110210,2008,5,11
907782,2.32,110410,2008,5,11
907782,3.9,110410,2008,5,12
907782,3.9,110410,2008,5,12
907782,2.91182,110410,2008,5,15
907782,2.05,120110,2008,5,11
907782,1.43,120410,2008,5,11
907782,1.02,120410,2008,5,11
907782,2.84,120410,2008,5,11
907782,0.71,130212,2008,5,12
907782,3.48,130310,2008,5,15
907782,8.8,140110,2008,5,15
907782,3.03,140110,2008,5,15
907782,2.15,140340,2008,5,12
907782,1.03,150110,2008,5,15
907782,3.41,170110,2008,5,12
907782,3.41,170210,2008,5,12
907782,1.59,170510,2008,5,12
907782,3.41,170510,2008,5,12
907782,2.68,170510,2008,5,15
907782,2.68,170510,2008,5,15
907782,2.04,180220,2008,5,15
907782,2.04,180220,2008,5,15
907782,2.04,180220,2008,5,15
907782,2.04,180220,2008,5,15
907782,5.54,180310,2008,5,15
907782,2.25,180410,2008,5,15
907782,3.8,180510,2008,5,12
907782,1.74,180510,2008,5,15
907782,3.48,180510,2008,5,15
907782,2.21818,180520,2008,5,15
907782,3.18,180520,2008,5,15
907782,6.46,180710,2008,5,12
907782,5.1,190111,2008,5,10
907782,3.73,190111,2008,5,15
907782,1.0,190111,2008,5,15
907782,3.73,190111,2008,5,16
907782,1.0,190111,2008,5,16
907782,19.41,190211,2008,5,10
907782,22.09,190211,2008,5,11
907782,3.48,190321,2008,5,10
907782,1.69,190321,2008,5,16
907782,1.25,190321,2008,5,16
907782,6.1,330110,2008,5,15
907782,4.04,330110,2008,5,15
907782,1.07,330110,2008,5,15
907782,5.35,330310,2008,5,12
907782,5.35,330310,2008,5,12
907782,2.14,330510,2008,5,12
907782,3.21,330510,2008,5,12
907782,2.14,330510,2008,5,12
907782,4.28,330510,2008,5,12
907782,2.99,330510,2008,5,12
907782,17.11,390120,2008,5,15
907782,9.07879,390210,2008,5,12
907782,10.91121,390223,2008,5,12
907782,8.55,390223,2008,5,12
907782,8.55,390223,2008,5,12
907782,8.55,390223,2008,5,12
907782,1.09,550310,2008,5,12
907782,3.75,640110,2008,5,15
907782,3.21,640210,2008,5,12
907782,2.94,640310,2008,5,12
907782,3.75,640310,2008,5,12
907782,1.61,640410,2008,5,12
907791,21.2,4000,2008,4,20
907791,1.9372099999999999,10120,2008,4,17
907791,3.25548,10210,2008,4,17
907791,2.21817,20310,2008,4,17
907791,2.46788,20610,2008,4,17
907791,2.73705,20810,2008,4,17
907791,5.5981,60210,2008,4,17
907791,2.27087,80110,2008,4,17
907791,3.0751,90110,2008,4,17
907791,1.8841,90210,2008,4,17
907791,3.41151,100210,2008,4,17
907791,3.5718300000000003,100410,2008,4,17
907791,2.61735,100510,2008,4,17
907791,2.82235,110110,2008,4,17
907791,1.2198,110210,2008,4,17
907791,1.5598,110510,2008,4,17
907791,2.4645599999999996,120110,2008,4,17
907791,1.7038900000000001,120210,2008,4,17
907791,1.67212,120410,2008,4,17
907791,2.06256,130310,2008,4,17
907791,2.55828,130320,2008,4,17
907791,2.33275,140110,2008,4,17
907791,2.5853,150110,2008,4,17
907791,2.2238700000000002,150211,2008,4,17
907791,4.48945,160211,2008,4,17
907791,2.56517,160212,2008,4,17
907791,3.5522699999999996,170110,2008,4,17
907791,2.93305,170510,2008,4,17
907791,3.82755,170532,2008,4,17
907791,2.44224,180110,2008,4,17
907791,4.40667,180220,2008,4,17
907791,2.75693,180310,2008,4,17
907791,1.8513700000000002,180410,2008,4,17
907791,2.19588,180420,2008,4,17
907791,2.15785,180510,2008,4,17
907791,2.8566700000000003,180611,2008,4,17
907791,1.95662,180612,2008,4,17
907791,3.39834,180710,2008,4,17
907791,152.37695,260110,2008,4,18
907791,2.24305,260210,2008,4,18
907791,5.82665,330110,2008,4,17
907791,3.93335,330210,2008,4,17
907791,5.24,330510,2008,4,17
907791,34.0,470111,2008,4,19
907791,7.2383,650110,2008,4,19
907791,3.3617,650210,2008,4,19
907792,21.2,4000,2008,4,28
907792,3.2148,10210,2008,4,25
907792,2.25779,20210,2008,4,25
907792,2.19045,20310,2008,4,25
907792,2.43704,20610,2008,4,25
907792,1.7337799999999999,20620,2008,4,25
907792,2.70285,20810,2008,4,25
907792,5.82782,40210,2008,4,25
907792,6.744839999999999,70240,2008,4,25
907792,2.24249,80110,2008,4,25
907792,3.03668,90110,2008,4,25
907792,1.8605599999999998,90210,2008,4,25
907792,2.6459099999999998,100110,2008,4,25
907792,3.3688800000000003,100210,2008,4,25
907792,3.5272,100410,2008,4,25
907792,1.20456,110210,2008,4,25
907792,1.54031,110510,2008,4,25
907792,1.6826,120210,2008,4,25
907792,1.65123,120410,2008,4,25
907792,2.3036,140110,2008,4,25
907792,3.07313,140420,2008,4,25
907792,2.5529900000000003,150110,2008,4,25
907792,4.43335,160211,2008,4,25
907792,2.4872,160310,2008,4,25
907792,2.7819700000000003,160320,2008,4,25
907792,3.50788,170110,2008,4,25
907792,2.41172,180110,2008,4,25
907792,2.72248,180310,2008,4,25
907792,3.3558800000000004,180710,2008,4,25
907792,159.0,270210,2008,4,25
907792,48.0,470111,2008,4,26
907792,106.0,540000,2008,4,26
907801,1.3895600000000001,20110,2008,5,20
907801,0.9248200000000001,20110,2008,5,23
907801,1.6004399999999999,20210,2008,5,20
907801,1.06518,20210,2008,5,23
907801,4.99,30110,2008,5,23
907801,3.0,80110,2008,5,18
907801,3.25,90110,2008,5,18
907801,3.5,100110,2008,5,20
907801,4.0,110110,2008,5,22
907801,2.9858700000000002,110410,2008,5,22
907801,3.99,110410,2008,5,22
907801,5.99,110410,2008,5,22
907801,1.51413,110510,2008,5,22
907801,4.99,160211,2008,5,23
907801,4.3,170532,2008,5,18
907801,3.5,190114,2008,5,18
907801,3.5,190114,2008,5,19
907801,3.5,190114,2008,5,20
907801,3.5,190114,2008,5,21
907801,3.5,190114,2008,5,22
907801,3.5,190114,2008,5,23
907801,3.5,190114,2008,5,24
907801,6.47,330110,2008,5,19
907801,4.3,330510,2008,5,19
907802,2.55,20210,2008,5,29
907802,1.99,20810,2008,5,29
907802,3.99,130212,2008,5,29
907802,1.21605,170110,2008,5,29
907802,0.92395,170210,2008,5,29
907802,3.5,190114,2008,5,28
907802,3.5,190114,2008,5,29
907802,3.55,190114,2008,5,30
907802,3.55,190114,2008,5,31
907802,3.55,190114,2008,6,1
907802,3.5,190114,2008,6,2
907811,1.96,10110,2008,6,14
907811,0.8504700000000001,20110,2008,6,14
907811,0.9795299999999999,20210,2008,6,14
907811,4.02,40110,2008,6,14
907811,6.9,60210,2008,6,14
907811,1.95,80110,2008,6,14
907811,2.77,100110,2008,6,14
907811,1.18,120410,2008,6,14
907811,2.05,150211,2008,6,14
907811,2.68,180520,2008,6,14
907811,5.02,330110,2008,6,14
907811,2.27,330210,2008,6,14
907811,7.49,330310,2008,6,14
907821,3.7,10320,2008,4,30
907821,2.35,20210,2008,4,28
907821,1.52,20310,2008,4,26
907821,1.55,90110,2008,4,26
907821,6.06,90110,2008,4,28
907821,6.16,110110,2008,4,30
907821,4.62,110410,2008,4,30
907821,3.5,110410,2008,4,30
907821,3.46,120210,2008,4,28
907821,1.77,120410,2008,4,30
907821,4.25,160212,2008,4,26
907821,8.28,170210,2008,4,26
907821,8.28,170510,2008,4,26
907821,4.11,180210,2008,4,30
907821,2.35,180310,2008,4,28
907821,2.35,180310,2008,4,28
907821,2.56,180510,2008,4,30
907821,5.13,180520,2008,4,30
907821,12.83,190111,2008,4,26
907821,5.54,190111,2008,4,28
907821,3.15,190111,2008,4,29
907821,7.6,190112,2008,4,30
907821,3.15,190211,2008,4,24
907821,11.63,190211,2008,4,27
907821,13.5,190211,2008,4,28
907821,23.91,190212,2008,4,25
907821,1.29,190311,2008,4,25
907821,13.4,190312,2008,4,29
907821,1.0,190313,2008,4,24
907821,0.5,190313,2008,4,25
907821,0.5,190313,2008,4,30
907821,1.0,190313,2008,4,30
907821,1669.2,230110,2008,4,24
907821,2.05,240110,2008,4,28
907821,3.08,240110,2008,4,28
907821,4.0,240120,2008,4,28
907821,4.9,320140,2008,4,26
907821,2.13,320370,2008,4,30
907821,4.03,330210,2008,4,26
907821,2.87,330210,2008,4,26
907821,3.6,330310,2008,4,28
907821,12.84,330310,2008,4,28
907821,1.92,330410,2008,4,26
907821,2.36,330410,2008,4,26
907821,6.42,330510,2008,4,30
907821,1.59,330510,2008,4,30
907821,11.53,610310,2008,4,25
907821,64.84,620420,2008,4,29
907822,4.92,20110,2008,5,2
907822,4.1,20610,2008,5,7
907822,1.03,50310,2008,5,7
907822,3.69,100410,2008,5,8
907822,8.28,170210,2008,5,8
907822,2.76,170210,2008,5,8
907822,2.14,170510,2008,5,7
907822,6.03,170520,2008,5,7
907822,1.03,180612,2008,5,8
907822,34.77,190111,2008,5,2
907822,5.32,190111,2008,5,3
907822,14.5,190111,2008,5,4
907822,5.25,190111,2008,5,6
907822,5.54,190111,2008,5,8
907822,1.2,190113,2008,5,2
907822,5.07,190114,2008,5,2
907822,4.97,190114,2008,5,6
907822,10.83,190211,2008,5,2
907822,12.15,190211,2008,5,3
907822,13.8,190211,2008,5,7
907822,24.95,190212,2008,5,4
907822,0.5,190313,2008,5,2
907822,1.25,190313,2008,5,2
907822,1.0,190313,2008,5,7
907822,1.25,190313,2008,5,8
907822,1.0,190313,2008,5,8
907822,0.65,190313,2008,5,8
907822,0.75,190313,2008,5,8
907822,89.85,270000,2008,5,2
907822,3.15,330210,2008,5,7
907822,14.57,330310,2008,5,7
907822,1.04,330310,2008,5,7
907822,2.39,330410,2008,5,7
907822,3.95,330510,2008,5,2
907822,0.54,330510,2008,5,7
907822,13.93,330610,2008,5,7
907822,126.26,340410,2008,5,4
907822,13.288839999999999,340520,2008,5,6
907822,11.29031,380313,2008,5,5
907822,16.92145,380333,2008,5,5
907822,16.7506,380340,2008,5,5
907822,14.24514,380410,2008,5,5
907822,4.71634,380430,2008,5,5
907822,14.98404,380901,2008,5,5
907822,23.482129999999998,400310,2008,5,5
907822,26.75,400310,2008,5,6
907822,5.06116,440210,2008,5,6
907822,37.0,470111,2008,5,3
907822,38.48,470111,2008,5,4
907822,3.21,490000,2008,5,5
907822,6.74,550310,2008,5,7
907822,1.88,640110,2008,5,7
907822,1.04,640210,2008,5,7
907822,0.54,640210,2008,5,7
907822,1.16,640310,2008,5,7
907822,6.57,640310,2008,5,7
907822,12.16,640310,2008,5,7
907822,0.54,640310,2008,5,7
907822,1.04,640310,2008,5,7
907822,0.54,640410,2008,5,7
907822,2.08,640410,2008,5,7
907822,13.91,650210,2008,5,8
907832,2.20223,530210,2008,5,12
907832,2.20223,530210,2008,5,13
907832,2.20223,530210,2008,5,14
907832,2.20223,530210,2008,5,15
907832,2.20223,530210,2008,5,16
907832,2.20223,530210,2008,5,17
907832,2.20223,530210,2008,5,18
907832,1.79777,530311,2008,5,12
907832,1.79777,530311,2008,5,13
907832,1.79777,530311,2008,5,14
907832,1.79777,530311,2008,5,15
907832,1.79777,530311,2008,5,16
907832,1.79777,530311,2008,5,17
907832,1.79777,530311,2008,5,18
907841,3.24,10210,2008,4,11
907841,1.04,110110,2008,4,9
