NEWID,COST,UCC,year,month,day
1001831,23.27,320233,2009,8,26
1001831,22.11,320521,2009,8,31
1001831,137.92,340310,2009,8,31
1001831,48.86,400110,2009,8,29
1001831,45.23,400310,2009,8,29
1001831,9.39,430120,2009,8,29
1001831,40.55,470111,2009,8,27
1001831,71.36,470111,2009,8,28
1001831,4.69,590210,2009,8,29
1001831,21.72,620211,2009,8,29
1001831,162.9,620221,2009,8,28
1001831,22.12,640110,2009,8,29
1001831,126.43,640310,2009,8,29
1001831,131.12,640310,2009,8,29
1001831,78.94536,650110,2009,8,29
1001831,42.79464,650210,2009,8,29
1001831,976.04,670310,2009,8,31
1001832,3.24,10320,2009,9,9
1001832,1.07883,20110,2009,9,9
1001832,1.35117,20210,2009,9,9
1001832,6.49,20310,2009,9,6
1001832,1.59,20310,2009,9,9
1001832,1.0,20610,2009,9,6
1001832,1.0,20610,2009,9,6
1001832,6.0,60310,2009,9,6
1001832,2.99,100210,2009,9,6
1001832,3.99,100410,2009,9,9
1001832,7.99,100510,2009,9,4
1001832,4.0,100510,2009,9,6
1001832,8.87298,110110,2009,9,6
1001832,4.11702,110210,2009,9,6
1001832,0.93,110210,2009,9,6
1001832,10.49,110410,2009,9,4
1001832,2.99,120310,2009,9,6
1001832,1.0,120410,2009,9,6
1001832,1.0,120410,2009,9,6
1001832,6.99,170110,2009,9,6
1001832,3.59,170532,2009,9,4
1001832,4.89,170532,2009,9,4
1001832,9.65,180220,2009,9,4
1001832,4.12,180310,2009,9,6
1001832,0.75,180410,2009,9,6
1001832,8.46,180510,2009,9,4
1001832,11.94,180710,2009,9,4
1001832,13.02,180710,2009,9,4
1001832,4.32,190111,2009,9,3
1001832,6.44,190111,2009,9,4
1001832,7.88,190111,2009,9,5
1001832,5.93,190111,2009,9,6
1001832,7.21,190111,2009,9,9
1001832,98.0,190112,2009,9,7
1001832,12.89,190211,2009,9,8
1001832,20.62,330310,2009,9,4
1001832,20.62,330510,2009,9,6
1001832,4.21,390223,2009,9,4
1001832,42.99,410130,2009,9,6
1001832,48.0,470111,2009,9,6
1001832,32.58,490312,2009,9,5
1001832,205.25,600210,2009,9,5
1001832,11.97085,650110,2009,9,6
1001832,6.48915,650210,2009,9,6
1001832,456.12,670310,2009,9,3
1001842,59.17904,2100,2009,9,24
1001842,266.25,4000,2009,9,22
1001842,2.0,10210,2009,9,27
1001842,2.64,10210,2009,9,27
1001842,2.85,10210,2009,9,27
1001842,2.71,10210,2009,9,27
1001842,1.4118,20110,2009,9,25
1001842,1.4118,20110,2009,9,25
1001842,1.4118,20110,2009,9,25
1001842,1.4118,20110,2009,9,25
1001842,1.3674,20110,2009,9,26
1001842,1.7682,20210,2009,9,25
1001842,1.7682,20210,2009,9,25
1001842,1.7682,20210,2009,9,25
1001842,1.7682,20210,2009,9,25
1001842,1.7126,20210,2009,9,26
1001842,4.25,20510,2009,9,26
1001842,2.43,20610,2009,9,27
1001842,2.09,20610,2009,9,27
1001842,1.35,50110,2009,9,27
1001842,5.09,50310,2009,9,27
1001842,6.3,60310,2009,9,27
1001842,6.38,90110,2009,9,25
1001842,2.64,90110,2009,9,27
1001842,1.79,90110,2009,9,27
1001842,6.38,100210,2009,9,25
1001842,0.87,100510,2009,9,27
1001842,6.29,110110,2009,9,25
1001842,0.8,110210,2009,9,27
1001842,1.48,110310,2009,9,26
1001842,2.12,110410,2009,9,27
1001842,8.52,120310,2009,9,26
1001842,3.4,120410,2009,9,25
1001842,2.11,120410,2009,9,27
1001842,0.94,120410,2009,9,27
1001842,1.9,130121,2009,9,27
1001842,1.79,130121,2009,9,27
1001842,3.49,130122,2009,9,27
1001842,2.56,150110,2009,9,25
1001842,2.31,150110,2009,9,25
1001842,2.66,150110,2009,9,25
1001842,2.86,150110,2009,9,25
1001842,4.24,170110,2009,9,25
1001842,4.24,170210,2009,9,25
1001842,9.23,170310,2009,9,23
1001842,4.23301,170310,2009,9,27
1001842,3.19699,170410,2009,9,27
1001842,3.48,170531,2009,9,28
1001842,1.15,170531,2009,9,25
1001842,1.04,170532,2009,9,27
1001842,9.68,180320,2009,9,26
1001842,4.76,180410,2009,9,26
1001842,2.13,180710,2009,9,27
1001842,5.49,190111,2009,9,28
1001842,1.39,190111,2009,9,28
1001842,16.03,190112,2009,9,25
1001842,1.27,190311,2009,9,22
1001842,1.67,190311,2009,9,24
1001842,1.05,190311,2009,9,24
1001842,3.57,190311,2009,9,26
1001842,4.57,190311,2009,9,27
1001842,2.59,190313,2009,9,28
1001842,3.99,190321,2009,9,28
1001842,4.05,190321,2009,9,28
1001842,1.9170599999999998,190321,2009,9,27
1001842,7.11,200111,2009,9,27
1001842,10.65,200511,2009,9,23
1001842,42.6,200512,2009,9,28
1001842,38.43,200522,2009,9,27
1001842,95.64,270410,2009,9,24
1001842,106.49,310311,2009,9,24
1001842,2.93,330410,2009,9,26
1001842,4.98,340110,2009,9,27
1001842,102.24,340210,2009,9,22
1001842,79.88,380312,2009,9,27
1001842,44.73,380313,2009,9,27
1001842,68.16,380320,2009,9,27
1001842,37.26,470111,2009,9,23
1001842,46.81,470111,2009,9,24
1001842,3.2,520531,2009,9,26
1001842,31.95,560110,2009,9,23
1001842,89.29096,580000,2009,9,24
1001842,74.4061,580000,2009,9,27
1001842,3.0344599999999997,590110,2009,9,27
1001842,13.85,600900,2009,9,27
1001842,10.65,600900,2009,9,27
1001842,2.4,600900,2009,9,27
1001842,22.37,610310,2009,9,27
1001842,10.65,620510,2009,9,23
1001842,3.22171,620912,2009,9,27
1001842,9.01067,620926,2009,9,27
1001842,38.34,640310,2009,9,27
1001842,35.91255,650110,2009,9,26
1001842,12.43127,650110,2009,9,26
1001842,27.625040000000002,650110,2009,9,26
1001842,19.46745,650210,2009,9,26
1001842,6.73873,650210,2009,9,26
1001842,14.974960000000001,650210,2009,9,26
1001842,15.98,680903,2009,9,24
1001842,8.52,680903,2009,9,24
1001852,1.99,10320,2009,7,26
1001852,1.63822,20110,2009,7,26
1001852,2.05178,20210,2009,7,26
1001852,3.25,20210,2009,7,26
1001852,1.09,20210,2009,7,28
1001852,2.99,20210,2009,7,30
1001852,2.30068,20310,2009,7,26
1001852,2.64932,20610,2009,7,26
1001852,3.49,20710,2009,7,30
1001852,3.98,20810,2009,7,28
1001852,1.73822,30510,2009,7,28
1001852,3.03896,30610,2009,7,28
1001852,3.0228200000000003,30710,2009,7,28
1001852,2.29,70110,2009,7,30
1001852,3.29,90110,2009,7,26
1001852,1.49,90110,2009,7,26
1001852,1.25,90110,2009,7,31
1001852,2.79,100110,2009,7,26
1001852,1.99,100210,2009,7,26
1001852,3.69,100210,2009,7,26
1001852,5.3,100210,2009,7,26
1001852,2.29,100210,2009,7,30
1001852,2.79,100510,2009,7,26
1001852,0.99,100510,2009,7,30
1001852,3.75,110110,2009,7,26
1001852,3.99,110410,2009,7,26
1001852,2.29,110410,2009,7,26
1001852,2.1,120110,2009,7,28
1001852,2.19,120410,2009,7,26
1001852,1.29,120410,2009,7,26
1001852,1.1,120410,2009,7,26
1001852,1.58,120410,2009,7,28
1001852,1.25,120410,2009,7,31
1001852,2.49,130110,2009,7,26
1001852,6.06,130212,2009,7,26
1001852,4.29,130212,2009,7,30
1001852,0.6153,170310,2009,7,31
1001852,0.4647,170410,2009,7,31
1001852,4.5,170532,2009,7,25
1001852,2.14,170532,2009,7,26
1001852,2.17,170532,2009,7,26
1001852,5.0,180110,2009,7,26
1001852,3.99,180220,2009,7,26
1001852,3.75,180220,2009,7,31
1001852,6.2,180220,2009,7,31
1001852,2.0,180510,2009,7,28
1001852,2.99,180611,2009,7,30
1001852,2.49,180612,2009,7,26
1001852,12.0,180710,2009,7,29
1001852,3.2,190111,2009,7,26
1001852,3.0,190111,2009,7,26
1001852,2.5,190111,2009,7,26
1001852,1.49,190311,2009,7,27
1001852,1.25,190311,2009,7,27
1001852,2.3,190311,2009,7,27
1001852,9.0,190311,2009,7,27
1001852,34.21,190322,2009,7,25
1001852,2.09443,320903,2009,7,27
1001852,1.62,330310,2009,7,25
1001852,4.32,330510,2009,7,25
1001852,2.19557,330610,2009,7,27
1001852,3.16605,360311,2009,7,31
1001852,5.41,360312,2009,7,27
1001852,15.59,360410,2009,7,25
1001852,5.06395,360410,2009,7,31
1001852,8.65,370130,2009,7,25
1001852,6.06,370213,2009,7,25
1001852,5.39,370213,2009,7,25
1001852,22.73,370314,2009,7,27
1001852,27.05,390223,2009,7,25
1001852,19.47,390223,2009,7,25
1001852,17.32,410120,2009,7,25
1001852,18.35,480213,2009,7,27
1001852,8.66,480213,2009,7,27
1001852,15.16,480213,2009,7,31
1001852,10.0,540000,2009,7,25
1001852,10.81,600210,2009,7,25
1001852,9.73,600210,2009,7,25
1001861,101.41,2100,2009,8,14
1001861,4.0,10210,2009,8,13
1001861,0.88792,20110,2009,8,9
1001861,1.32744,20110,2009,8,11
1001861,1.11208,20210,2009,8,9
1001861,1.6625599999999998,20210,2009,8,11
1001861,3.0,30110,2009,8,10
1001861,3.0,40510,2009,8,10
1001861,5.91147,60110,2009,8,9
1001861,3.4483599999999996,60110,2009,8,13
1001861,6.08853,60210,2009,8,9
1001861,3.5516400000000004,60210,2009,8,13
1001861,1.99,80110,2009,8,9
1001861,2.0,90110,2009,8,9
1001861,2.0,90110,2009,8,11
1001861,3.0,100210,2009,8,13
1001861,5.0,100510,2009,8,11
1001861,6.0,100510,2009,8,13
1001861,4.0,110110,2009,8,10
1001861,4.0,110410,2009,8,10
1001861,17.73001,120310,2009,8,13
1001861,14.26999,120410,2009,8,13
1001861,7.0,140110,2009,8,13
1001861,3.7357699999999996,170110,2009,8,9
1001861,7.4657100000000005,170110,2009,8,13
1001861,2.67423,170210,2009,8,9
1001861,5.34429,170210,2009,8,13
1001861,5.69719,170310,2009,8,9
1001861,4.30281,170410,2009,8,9
1001861,4.27,170532,2009,8,9
1001861,12.0,180220,2009,8,13
1001861,5.0,180310,2009,8,13
1001861,8.0,180310,2009,8,13
1001861,5.0,180611,2009,8,11
1001861,22.0,190111,2009,8,9
1001861,8.0,190111,2009,8,12
1001861,20.0,190112,2009,8,11
1001861,23.0,190112,2009,8,13
1001861,32.0,190211,2009,8,11
1001861,26.0,190211,2009,8,12
1001861,35.0,190212,2009,8,14
1001861,1.0,190313,2009,8,10
1001861,1.0,190313,2009,8,10
1001861,1.0,190313,2009,8,12
1001861,1.0,190313,2009,8,12
1001861,2.0,190321,2009,8,14
1001861,400.31,210310,2009,8,12
1001861,190.0,260110,2009,8,10
1001861,70.45263,260210,2009,8,10
1001861,205.0,270000,2009,8,12
1001861,67.45243,270310,2009,8,10
1001861,37.09494,270410,2009,8,10
1001861,25.62,280110,2009,8,14
1001861,15.68338,330110,2009,8,14
1001861,11.00662,330210,2009,8,14
1001861,4.27,330310,2009,8,15
1001861,57.65,340620,2009,8,13
1001861,69.39,350110,2009,8,14
1001861,6.41,360312,2009,8,12
1001861,80.06,360410,2009,8,14
1001861,37.36,360513,2009,8,12
1001861,133.44,360513,2009,8,14
1001861,20.927020000000002,380312,2009,8,9
1001861,15.25658,380410,2009,8,9
1001861,6.51641,380430,2009,8,9
1001861,37.36,400110,2009,8,14
1001861,90.74,400110,2009,8,14
1001861,21.35,400310,2009,8,9
1001861,25.62,440210,2009,8,12
1001861,30.0,470111,2009,8,9
1001861,30.0,470111,2009,8,12
1001861,32.0,470111,2009,8,12
1001861,43.0,470111,2009,8,13
1001861,32.03,470211,2009,8,9
1001861,64.05,480213,2009,8,9
1001861,213.5,500110,2009,8,10
1001861,333.06,500110,2009,8,12
1001861,213.5,500110,2009,8,13
1001861,32.03,540000,2009,8,10
1001861,16.01,540000,2009,8,11
1001861,101.41,540000,2009,8,12
1001861,10.68,540000,2009,8,14
1001861,10.0,560110,2009,8,11
1001861,10.0,560110,2009,8,11
1001861,25.0,610310,2009,8,10
1001861,12.0,610310,2009,8,10
1001861,12.0,610310,2009,8,13
1001861,34.16,620121,2009,8,14
1001861,3.2,620912,2009,8,12
1001861,32.423759999999994,650110,2009,8,13
1001861,17.57624,650210,2009,8,13
1001861,1601.25,690110,2009,8,15
1001862,48.04,2100,2009,8,25
1001862,1.5,10320,2009,8,28
1001862,1.33188,20110,2009,8,31
1001862,2.0,20210,2009,8,28
1001862,1.66812,20210,2009,8,31
1001862,6.0,20310,2009,8,31
1001862,3.0,20610,2009,8,31
1001862,3.0,30110,2009,8,28
1001862,4.45697,30510,2009,8,25
1001862,4.45697,30510,2009,8,27
1001862,7.792210000000001,30610,2009,8,25
1001862,7.792210000000001,30610,2009,8,27
1001862,7.75082,30710,2009,8,25
1001862,7.75082,30710,2009,8,27
1001862,5.0,50110,2009,8,31
1001862,2.0,80110,2009,8,27
1001862,2.0,90110,2009,8,27
1001862,2.0,90110,2009,8,31
1001862,4.6,120110,2009,8,25
1001862,6.0,120410,2009,8,31
1001862,4.0,150110,2009,8,31
1001862,4.0,150110,2009,8,30
1001862,2.0,150310,2009,8,31
1001862,4.0,160211,2009,8,27
1001862,10.0,160212,2009,8,25
1001862,4.97714,170110,2009,8,31
1001862,3.5628599999999997,170210,2009,8,31
1001862,2.27888,170310,2009,8,27
1001862,1.72112,170410,2009,8,27
1001862,4.0,180310,2009,8,31
1001862,4.0,180510,2009,8,28
1001862,4.0,180611,2009,8,25
1001862,22.0,190111,2009,8,31
1001862,8.0,190112,2009,8,27
1001862,2.0,190112,2009,8,27
1001862,12.0,190212,2009,8,25
1001862,12.0,190212,2009,8,25
1001862,11.0,190212,2009,8,26
1001862,8.0,190212,2009,8,26
1001862,8.0,190212,2009,8,30
1001862,8.0,190212,2009,8,30
1001862,18.0,190212,2009,8,31
1001862,22.0,190212,2009,8,31
1001862,1.0,190313,2009,8,27
1001862,1.0,190313,2009,8,27
1001862,2.0,190321,2009,8,27
1001862,12.81,200310,2009,8,27
1001862,8.54,200512,2009,8,25
1001862,2.14,200512,2009,8,26
1001862,8.54,200512,2009,8,30
1001862,8.54,200512,2009,8,31
1001862,12.81,200522,2009,8,25
1001862,12.81,200522,2009,8,30
1001862,12.81,200532,2009,8,31
1001862,90.74,230110,2009,8,28
1001862,45.0,270310,2009,8,28
1001862,6.41,330310,2009,8,31
1001862,8.54,330310,2009,8,31
1001862,16.01,360350,2009,8,25
1001862,22.42,380313,2009,8,25
1001862,19.22,380313,2009,8,25
1001862,12.81,380333,2009,8,25
1001862,5.34,380430,2009,8,28
1001862,26.69,400310,2009,8,28
1001862,11.74,430120,2009,8,28
1001862,41.0,470111,2009,8,26
1001862,41.0,470111,2009,8,31
1001862,95.0,580000,2009,8,25
1001862,6.41,620912,2009,8,30
1001862,8.54,620912,2009,8,31
1001862,4.27,640310,2009,8,31
1001871,76.59,2100,2009,7,14
1001871,5.038119999999999,30510,2009,7,15
1001871,2.65188,50110,2009,7,15
1001871,3.04441,60110,2009,7,17
1001871,3.13559,60210,2009,7,17
1001871,5.97,110310,2009,7,20
1001871,1.13141,110410,2009,7,17
1001871,0.5685899999999999,110510,2009,7,17
1001871,5.01,190111,2009,7,15
1001871,18.0,190111,2009,7,18
1001871,50.41,260110,2009,7,20
1001871,75.5,270000,2009,7,20
1001871,15.97,380313,2009,7,20
1001871,54.65,470111,2009,7,20
1001871,62.0,540000,2009,7,18
1001871,36.64,540000,2009,7,20
1001871,12.99,620121,2009,7,14
1001872,55.97,2100,2009,7,24
1001872,81.19,4000,2009,7,24
1001872,5.82,10320,2009,7,22
1001872,0.14651,20110,2009,7,26
1001872,0.18349000000000001,20210,2009,7,26
1001872,2.3,20510,2009,7,26
1001872,4.39,40110,2009,7,26
1001872,4.01,40110,2009,7,26
1001872,6.99,60110,2009,7,22
1001872,2.5,100410,2009,7,22
1001872,1.55,110210,2009,7,22
1001872,2.5,110410,2009,7,22
1001872,3.26113,110410,2009,7,22
1001872,2.99,110410,2009,7,22
1001872,1.99,110410,2009,7,22
1001872,2.0897799999999997,110410,2009,7,26
1001872,0.89,110410,2009,7,26
1001872,2.62882,110410,2009,7,26
1001872,1.63887,110510,2009,7,22
1001872,1.0502200000000002,110510,2009,7,26
1001872,0.45,110510,2009,7,26
1001872,1.98,120210,2009,7,23
1001872,1.51,120310,2009,7,26
1001872,1.85122,120310,2009,7,26
1001872,2.67,120310,2009,7,26
1001872,1.57,120410,2009,7,22
1001872,0.89,120410,2009,7,26
1001872,0.65,120410,2009,7,26
1001872,0.49,120410,2009,7,26
1001872,1.48996,120410,2009,7,26
1001872,1.04881,130212,2009,7,22
1001872,1.59398,140230,2009,7,23
1001872,1.04119,140420,2009,7,22
1001872,1.39,160110,2009,7,26
1001872,2.77602,170520,2009,7,23
1001872,5.9,170532,2009,7,23
1001872,2.59,170532,2009,7,24
1001872,3.49,180320,2009,7,23
1001872,1.0,180410,2009,7,26
1001872,13.25,190111,2009,7,26
1001872,50.0,190112,2009,7,26
1001872,23.91,190211,2009,7,26
1001872,8.00468,190211,2009,7,22
1001872,1.08,190313,2009,7,26
1001872,3.95,190321,2009,7,22
1001872,2.2332,190324,2009,7,22
1001872,62.994130000000006,260210,2009,7,22
1001872,2.48,270210,2009,7,26
1001872,5.41,310220,2009,7,26
1001872,3.49813,320140,2009,7,22
1001872,5.41,320903,2009,7,24
1001872,4.45986,330110,2009,7,22
1001872,1.62,330310,2009,7,26
1001872,1.08,330310,2009,7,26
1001872,6.62,380313,2009,7,26
1001872,7.85,380333,2009,7,26
1001872,1.08,380420,2009,7,26
1001872,3.25,380420,2009,7,26
1001872,5.4,380430,2009,7,26
1001872,54.65,470111,2009,7,22
1001872,200.26,500110,2009,7,22
1001872,1.21317,540000,2009,7,26
1001872,1.1,540000,2009,7,26
1001872,2.59,550210,2009,7,26
1001872,0.27683,550210,2009,7,26
1001872,5.99,550210,2009,7,26
1001872,1.0,550310,2009,7,26
1001872,2.17,640210,2009,7,26
1001872,2.04,640210,2009,7,26
1001872,9.56,640210,2009,7,26
1001872,3.25,640310,2009,7,26
1001872,4.3,640310,2009,7,26
1001872,1.08,660000,2009,7,26
1001891,3.19,10210,2009,9,26
1001891,2.68,10210,2009,9,27
1001891,2.68,10210,2009,9,27
1001891,1.59,10320,2009,9,26
1001891,0.8834799999999999,20110,2009,10,1
1001891,1.99,20210,2009,9,26
1001891,1.1065200000000002,20210,2009,10,1
1001891,2.5,20310,2009,9,27
1001891,2.99,20610,2009,9,26
1001891,3.4,20810,2009,9,27
1001891,5.89,30110,2009,9,26
1001891,2.38671,30510,2009,9,28
1001891,4.1727300000000005,30610,2009,9,28
1001891,4.15056,30710,2009,9,28
1001891,5.89,40410,2009,9,26
1001891,3.99,50110,2009,9,29
1001891,1.29,80110,2009,9,26
1001891,1.89,90110,2009,9,25
1001891,1.99,90110,2009,9,27
1001891,1.68,90110,2009,9,28
1001891,1.68,90110,2009,10,1
1001891,2.75,100110,2009,9,26
1001891,19.89,110110,2009,9,26
1001891,1.47,110210,2009,10,1
1001891,3.75,110410,2009,9,26
1001891,2.64,110410,2009,9,26
1001891,2.78,110410,2009,9,27
1001891,3.81,110410,2009,10,1
1001891,2.19,120110,2009,9,28
1001891,1.49,120210,2009,9,25
1001891,2.5,120410,2009,9,29
1001891,1.5004600000000001,130212,2009,9,26
1001891,1.38002,130212,2009,10,1
1001891,1.4895399999999999,140420,2009,9,26
1001891,1.36998,140420,2009,10,1
1001891,2.88,160310,2009,9,26
1001891,3.11217,170110,2009,9,26
1001891,3.11217,170110,2009,9,28
1001891,3.11217,170110,2009,10,1
1001891,2.22783,170210,2009,9,26
1001891,2.22783,170210,2009,9,28
1001891,2.22783,170210,2009,10,1
1001891,2.8599900000000003,170310,2009,9,26
1001891,2.1600099999999998,170410,2009,9,26
1001891,1.7,170531,2009,9,25
1001891,1.7,170531,2009,9,30
1001891,1.7,170531,2009,10,1
1001891,5.34,170532,2009,9,25
1001891,5.34,170532,2009,10,1
1001891,2.68,180310,2009,9,26
1001891,2.89,180310,2009,10,1
1001891,4.16,180320,2009,10,1
1001891,4.26,180510,2009,9,26
1001891,3.2,180510,2009,9,29
1001891,2.14,180611,2009,9,28
1001891,5.34,180611,2009,9,29
1001891,2.94,180710,2009,9,26
1001891,3.25,190111,2009,9,26
1001891,3.25,190111,2009,9,26
1001891,4.68,190111,2009,9,30
1001891,2.59,190111,2009,9,30
1001891,1.25,190111,2009,9,30
1001891,2.59,190111,2009,9,30
1001891,1.99,190111,2009,9,30
1001891,5.45,190111,2009,10,1
1001891,0.99,190111,2009,10,1
1001891,2.1,190114,2009,9,25
1001891,2.1,190114,2009,9,25
1001891,2.1,190114,2009,9,28
1001891,2.1,190114,2009,9,28
1001891,4.89,190114,2009,9,28
1001891,1.5,190114,2009,9,29
1001891,0.99,190114,2009,9,29
1001891,4.68,190114,2009,9,29
1001891,2.59,190114,2009,9,29
1001891,1.25,190114,2009,9,29
1001891,2.1,190114,2009,9,29
1001891,2.1,190114,2009,9,29
1001891,2.1,190114,2009,9,30
1001891,2.1,190114,2009,9,30
1001891,2.1,190114,2009,10,1
1001891,2.1,190114,2009,10,1
1001891,5.75,190114,2009,10,1
1001891,14.99,190211,2009,9,25
1001891,3.99,190211,2009,9,29
1001891,1.0,190211,2009,9,29
1001891,20.71,190212,2009,9,28
1001891,1.25,190311,2009,9,26
1001891,1.25,190311,2009,9,26
1001891,1.45,190311,2009,9,30
1001891,1.25,190313,2009,9,25
1001891,1.5,190313,2009,9,26
1001891,1.0,190314,2009,9,25
1001891,1.0,190314,2009,9,28
1001891,1.0,190314,2009,9,28
1001891,1.5,190314,2009,9,29
1001891,1.0,190314,2009,9,29
1001891,1.0,190314,2009,9,29
1001891,1.0,190314,2009,9,30
1001891,1.0,190314,2009,10,1
1001891,1.0,190314,2009,10,1
1001891,0.99,190321,2009,9,27
1001891,3.64,190321,2009,9,27
1001891,0.99,190321,2009,9,30
1001891,1.19,190321,2009,10,1
1001891,2.1,190324,2009,9,25
1001891,1.3,190324,2009,9,25
1001891,1.3,190324,2009,9,25
1001891,0.99,190324,2009,9,28
1001891,1.29,190324,2009,9,28
1001891,1.19,190324,2009,9,28
1001891,1.3,190324,2009,9,28
1001891,1.3,190324,2009,9,28
1001891,1.39,190324,2009,9,28
1001891,1.79,190324,2009,9,28
1001891,0.99,190324,2009,9,29
1001891,1.0,190324,2009,9,29
1001891,0.99,190324,2009,9,29
1001891,1.3,190324,2009,9,29
1001891,1.3,190324,2009,9,29
1001891,1.3,190324,2009,9,30
1001891,1.3,190324,2009,9,30
1001891,1.0,190324,2009,9,30
1001891,1.3,190324,2009,10,1
1001891,1.3,190324,2009,10,1
1001891,0.99,190324,2009,10,1
1001891,0.99,190324,2009,10,1
1001891,21.39,200111,2009,9,26
1001891,11.361989999999999,200111,2009,9,26
1001891,16.04,200111,2009,9,30
1001891,16.23801,200310,2009,9,26
1001891,11.76,200310,2009,9,30
1001891,64.19,230110,2009,9,26
1001891,29.79,260210,2009,9,29
1001891,103.57,270000,2009,9,26
1001891,235.23,270310,2009,9,29
1001891,1.7768,330110,2009,9,26
1001891,11.76,330110,2009,9,30
1001891,2.13,330310,2009,9,26
1001891,10.68,330310,2009,9,26
1001891,7.0,360513,2009,9,26
1001891,15.0,360513,2009,9,26
1001891,6.0,380333,2009,9,26
1001891,15.01,470111,2009,9,28
1001891,15.0,470111,2009,9,29
1001891,44.01,470111,2009,10,1
1001891,71.96,500110,2009,9,29
1001891,4.16,610310,2009,9,26
1001891,40.65,610310,2009,9,26
1001891,6.4,610320,2009,9,26
1001891,3.61,610320,2009,9,26
1001891,6.15,620330,2009,9,29
1001891,4.27,620912,2009,9,25
1001891,4.27,620912,2009,9,25
1001891,4.27,620912,2009,9,29
1001891,3.2,640110,2009,9,30
1001891,3.73,640110,2009,9,30
1001891,3.73,640110,2009,9,30
1001891,2.13,640210,2009,9,29
1001891,9.62,640220,2009,9,30
1001891,2.4932,640310,2009,9,26
1001891,7.27,640310,2009,9,26
1001891,4.8,640310,2009,9,29
1001891,3.2,640410,2009,9,30
1001891,5.35,660000,2009,9,29
1001891,21.4,670310,2009,9,25
1001891,21.4,670310,2009,9,28
