NEWID,COST,year,month,day,category
1071901,10.295169999999999,2010,4,22,2.0
1071901,2.14867,2010,4,22,2.0
1071901,2.0,2010,4,18,2.0
1071901,2.91575,2010,4,22,2.0
1071901,2.3245400000000003,2010,4,22,2.0
1071901,6.36602,2010,4,22,2.0
1071901,9.39,2010,4,18,2.0
1071901,18.85,2010,4,19,2.0
1071901,15.7,2010,4,19,2.0
1071901,6.3,2010,4,22,2.0
1071901,6.46,2010,4,23,2.0
1071901,61.4,2010,4,19,0.0
1071901,36.81,2010,4,20,3.0
1071901,10.5,2010,4,18,8.0
1071901,9.45,2010,4,18,7.0
1071901,2.85,2010,4,21,7.0
1071901,0.8797799999999999,2010,4,18,7.0
1071901,4.19396,2010,4,21,7.0
1071901,2.82,2010,4,21,7.0
1071901,2.21,2010,4,21,7.0
1071901,0.8802200000000001,2010,4,18,7.0
1071901,4.19604,2010,4,21,7.0
1071901,1.37,2010,4,23,7.0
1071901,32.71,2010,4,24,7.0
1071901,94.45,2010,4,21,7.0
1071901,31.5,2010,4,22,7.0
1071901,2.63,2010,4,21,7.0
1071901,8.5106,2010,4,22,8.0
1071901,37.8,2010,4,22,8.0
1071901,42.6971,2010,4,22,8.0
1071901,11.54927,2010,4,22,8.0
1071901,9.34695,2010,4,22,8.0
1071901,11.00228,2010,4,22,8.0
1071901,33.6,2010,4,23,8.0
1071901,0.17296,2010,4,22,8.0
1071901,0.39011,2010,4,22,8.0
1071901,0.48693000000000003,2010,4,22,8.0
1071901,5.25,2010,4,21,8.0
1071901,10.5,2010,4,18,7.0
1071901,9.81787,2010,4,22,7.0
1071901,41.50246,2010,4,22,6.0
1071902,91.88,2010,4,27,8.0
1071902,10.5,2010,5,3,8.0
1071902,1.69,2010,4,30,2.0
1071902,3.06,2010,4,30,2.0
1071902,2.04,2010,4,30,2.0
1071902,14.11,2010,4,30,2.0
1071902,3.08,2010,4,30,2.0
1071902,5.23,2010,4,30,2.0
1071902,2.56,2010,4,30,2.0
1071902,5.11,2010,4,30,2.0
1071902,3.32,2010,5,3,2.0
1071902,2.42,2010,5,3,2.0
1071902,2.05,2010,5,3,2.0
1071902,0.96,2010,4,30,2.0
1071902,2.65,2010,4,30,2.0
1071902,1.03,2010,4,30,2.0
1071902,0.8,2010,4,30,2.0
1071902,0.33559,2010,5,3,2.0
1071902,0.37440999999999997,2010,5,3,2.0
1071902,1.73,2010,5,3,2.0
1071902,1.26,2010,5,3,2.0
1071902,1.58,2010,5,3,2.0
1071902,2.35,2010,5,3,2.0
1071902,0.91,2010,5,3,2.0
1071902,1.42,2010,5,3,2.0
1071902,3.06,2010,5,3,2.0
1071902,0.76,2010,4,30,2.0
1071902,2.56,2010,4,30,2.0
1071902,3.14,2010,5,1,2.0
1071902,0.75,2010,4,30,2.0
1071902,2.56,2010,4,30,2.0
1071902,2.05,2010,4,30,2.0
1071902,2.05,2010,5,3,2.0
1071902,1.03,2010,4,30,2.0
1071902,14.3,2010,4,27,2.0
1071902,48.76,2010,5,2,2.0
1071902,7.34,2010,4,30,2.0
1071902,14.68,2010,5,1,2.0
1071902,7.34,2010,5,3,2.0
1071902,6.0,2010,5,2,2.0
1071902,163.44,2010,4,29,3.0
1071902,8.9,2010,4,30,7.0
1071902,22.77,2010,4,28,7.0
1071902,3.35,2010,4,30,7.0
1071902,4.92,2010,4,30,7.0
1071902,9.24,2010,5,3,7.0
1071902,29.06,2010,4,30,1.0
1071902,21.57,2010,5,1,1.0
1071902,6.3,2010,5,2,1.0
1071902,21.0,2010,4,30,7.0
1071902,16.8,2010,5,1,7.0
1071911,2.49,2010,4,18,2.0
1071911,2.29,2010,4,18,2.0
1071911,2.5,2010,4,18,2.0
1071911,2.5,2010,4,21,2.0
1071911,2.14,2010,4,21,2.0
1071911,3.18,2010,4,21,2.0
1071911,1.33,2010,4,18,2.0
1071911,1.38,2010,4,21,2.0
1071911,4.98,2010,4,21,2.0
1071911,3.33,2010,4,18,2.0
1071911,3.99,2010,4,18,2.0
1071911,2.99,2010,4,18,2.0
1071911,13.0,2010,4,19,2.0
1071911,40.45,2010,4,17,2.0
1071911,7.03,2010,4,19,2.0
1071911,5.75,2010,4,21,2.0
1071911,656.0,2010,4,16,4.0
1071911,16.3,2010,4,19,1.0
1071911,383.5,2010,4,20,1.0
1071911,4.86,2010,4,21,5.0
1071911,3.9,2010,4,17,8.0
1071912,5.0,2010,4,27,2.0
1071912,2.99,2010,4,29,2.0
1071912,1.69,2010,4,27,2.0
1071912,1.69,2010,4,29,2.0
1071912,2.29,2010,4,24,2.0
1071912,2.99,2010,4,29,2.0
1071912,3.07,2010,4,27,2.0
1071912,6.99,2010,4,24,2.0
1071912,0.69,2010,4,24,2.0
1071912,0.97,2010,4,29,2.0
1071912,0.95,2010,4,24,2.0
1071912,1.9,2010,4,29,2.0
1071912,6.29,2010,4,27,2.0
1071912,10.7,2010,4,29,2.0
1071912,2.0,2010,4,27,2.0
1071912,3.0,2010,4,27,2.0
1071912,1.82,2010,4,29,2.0
1071912,2.49,2010,4,24,2.0
1071912,1.49,2010,4,24,2.0
1071912,3.17,2010,4,29,2.0
1071912,6.99,2010,4,29,2.0
1071912,27.1,2010,4,26,2.0
1071912,13.0,2010,4,29,7.0
1071912,2.99,2010,4,29,7.0
1071912,19.99,2010,4,27,7.0
1071912,47.84,2010,4,29,1.0
1071912,75.99,2010,4,30,1.0
1071912,5.01,2010,4,30,1.0
1071912,6.65,2010,4,27,5.0
1071912,2.0,2010,4,27,5.0
1071912,5.99,2010,4,29,5.0
1071912,20.0,2010,4,26,8.0
1071912,7.62,2010,4,27,7.0
1071942,1.25,2010,4,28,2.0
1071942,1.25,2010,4,28,2.0
1071942,0.6,2010,4,28,2.0
1071942,32.0,2010,5,1,1.0
1071961,26.75,2010,4,20,8.0
1071961,2.66,2010,4,20,2.0
1071961,7.48,2010,4,20,2.0
1071961,1.61,2010,4,20,2.0
1071961,3.4,2010,4,20,2.0
1071961,2.09,2010,4,20,2.0
1071961,4.27,2010,4,20,2.0
1071961,2.66,2010,4,20,2.0
1071961,1.7,2010,4,20,2.0
1071961,5.02,2010,4,20,2.0
1071961,8.55,2010,4,20,2.0
1071961,6.4,2010,4,20,2.0
1071961,2.62,2010,4,20,2.0
1071961,1.7,2010,4,20,2.0
1071961,2.45,2010,4,20,2.0
1071961,5.34,2010,4,20,2.0
1071961,2.66,2010,4,20,2.0
1071961,3.62,2010,4,20,2.0
1071961,15.98,2010,4,20,2.0
1071961,52.56,2010,4,20,3.0
1071961,9.62,2010,4,20,7.0
1071961,2.02,2010,4,20,7.0
1071961,3.41,2010,4,20,7.0
1071961,2.99,2010,4,20,7.0
1071961,3.52,2010,4,20,7.0
1071961,20.0,2010,4,20,1.0
1071961,119.56687,2010,4,20,1.0
1071961,6.42,2010,4,20,5.0
1071961,111.55313000000001,2010,4,20,5.0
1071961,1.07,2010,4,20,8.0
1071961,8.12,2010,4,20,7.0
1071962,2.13,2010,4,28,2.0
1071962,0.78,2010,4,28,2.0
1071962,3.4,2010,4,28,2.0
1071962,5.4062,2010,4,28,2.0
1071962,7.43325,2010,4,28,2.0
1071962,14.11,2010,4,28,2.0
1071962,2.13,2010,4,28,2.0
1071962,2.24,2010,4,28,2.0
1071962,2.09,2010,4,28,2.0
1071962,4.554930000000001,2010,4,28,2.0
1071962,0.54,2010,4,28,2.0
1071962,3.73,2010,4,28,2.0
1071962,2.6,2010,4,28,2.0
1071962,1.59,2010,4,28,2.0
1071962,1.81,2010,4,28,2.0
1071962,2.99,2010,4,28,2.0
1071962,2.76,2010,4,28,2.0
1071962,0.85,2010,4,28,2.0
1071962,1.49,2010,4,28,2.0
1071962,10.68,2010,4,28,2.0
1071962,0.82,2010,4,28,2.0
1071962,0.82,2010,4,28,2.0
1071962,3.84,2010,4,28,2.0
1071962,3.5256300000000005,2010,4,28,2.0
1071962,7.9,2010,4,28,2.0
1071962,2.77,2010,4,28,2.0
1071962,1.23,2010,4,28,2.0
1071962,3.09,2010,4,28,2.0
1071962,16.98,2010,4,28,2.0
1071962,95.95,2010,4,28,3.0
1071962,52.56,2010,4,28,3.0
1071962,24.4809,2010,4,28,0.0
1071962,7.13685,2010,4,28,7.0
1071962,2.42403,2010,4,28,7.0
1071962,20.0,2010,4,28,1.0
1071962,3.5020800000000003,2010,4,28,8.0
1071962,6.0832,2010,4,28,8.0
1071962,6.22716,2010,4,28,8.0
1071962,3.59579,2010,4,28,7.0
1071981,106.75,2010,4,13,8.0
1071981,96.08,2010,4,13,8.0
1071981,3.03724,2010,4,11,2.0
1071981,4.5652,2010,4,16,2.0
1071981,4.22138,2010,4,11,2.0
1071981,6.34505,2010,4,16,2.0
1071981,2.51185,2010,4,10,2.0
1071981,2.24037,2010,4,11,2.0
1071981,3.36745,2010,4,16,2.0
1071981,2.61687,2010,4,10,2.0
1071981,2.3340400000000003,2010,4,11,2.0
1071981,3.5082400000000002,2010,4,16,2.0
1071981,3.31715,2010,4,11,2.0
1071981,4.985930000000001,2010,4,16,2.0
1071981,6.6428,2010,4,16,2.0
1071981,4.0479400000000005,2010,4,10,2.0
1071981,5.42675,2010,4,16,2.0
1071981,3.91079,2010,4,11,2.0
1071981,5.87821,2010,4,16,2.0
1071981,7.13245,2010,4,16,2.0
1071981,4.7522400000000005,2010,4,11,2.0
1071981,6.22888,2010,4,16,2.0
1071981,5.05403,2010,4,10,2.0
1071981,4.50779,2010,4,11,2.0
1071981,7.767060000000001,2010,4,16,2.0
1071981,5.0987800000000005,2010,4,10,2.0
1071981,7.20144,2010,4,16,2.0
1071981,3.87996,2010,4,11,2.0
1071981,4.86557,2010,4,16,2.0
1071981,5.65457,2010,4,16,2.0
1071981,7.63022,2010,4,16,2.0
1071981,6.067819999999999,2010,4,10,2.0
1071981,5.412000000000001,2010,4,11,2.0
1071981,7.89197,2010,4,16,2.0
1071981,4.65675,2010,4,16,2.0
1071981,2.12193,2010,4,11,2.0
1071981,3.18942,2010,4,16,2.0
1071981,6.16751,2010,4,16,2.0
1071981,4.66287,2010,4,11,2.0
1071981,7.00865,2010,4,16,2.0
1071981,2.49546,2010,4,11,2.0
1071981,4.22538,2010,4,10,2.0
1071981,5.66464,2010,4,16,2.0
1071981,4.39064,2010,4,10,2.0
1071981,3.9161,2010,4,11,2.0
1071981,5.88619,2010,4,16,2.0
1071981,4.2342699999999995,2010,4,16,2.0
1071981,2.75026,2010,4,10,2.0
1071981,2.45301,2010,4,11,2.0
1071981,3.68706,2010,4,16,2.0
1071981,3.06849,2010,4,10,2.0
1071981,4.11369,2010,4,16,2.0
1071981,5.87688,2010,4,16,2.0
1071981,5.69094,2010,4,16,2.0
1071981,4.054469999999999,2010,4,10,2.0
1071981,3.61626,2010,4,11,2.0
1071981,1.9093200000000001,2010,4,10,2.0
1071981,1.7029599999999998,2010,4,11,2.0
1071981,2.55967,2010,4,16,2.0
1071981,5.98411,2010,4,10,2.0
1071981,7.63466,2010,4,16,2.0
1071981,6.8712800000000005,2010,4,16,2.0
1071981,3.24801,2010,4,11,2.0
1071981,4.882,2010,4,16,2.0
1071981,3.8058099999999997,2010,4,11,2.0
1071981,5.72041,2010,4,16,2.0
1071981,6.014819999999999,2010,4,16,2.0
1071981,6.26431,2010,4,16,2.0
1071981,7.656630000000001,2010,4,16,2.0
1071981,4.43878,2010,4,16,2.0
1071981,3.2504,2010,4,10,2.0
1071981,6.11584,2010,4,16,2.0
1071981,6.18524,2010,4,16,2.0
1071981,6.503909999999999,2010,4,16,2.0
1071981,5.27285,2010,4,10,2.0
1071981,3.12415,2010,4,10,2.0
1071981,4.01147,2010,4,16,2.0
1071981,4.42163,2010,4,16,2.0
1071981,2.61787,2010,4,10,2.0
1071981,4.72832,2010,4,10,2.0
1071981,4.217280000000001,2010,4,11,2.0
1071981,6.33889,2010,4,16,2.0
1071981,4.32872,2010,4,10,2.0
1071981,5.80318,2010,4,16,2.0
1071981,4.82351,2010,4,11,2.0
1071981,3.8757,2010,4,10,2.0
1071981,3.45681,2010,4,11,2.0
1071981,5.19585,2010,4,16,2.0
1071981,4.5290300000000006,2010,4,10,2.0
1071981,6.07172,2010,4,16,2.0
1071981,3.83981,2010,4,11,2.0
1071981,2.74179,2010,4,10,2.0
1071981,2.44545,2010,4,11,2.0
1071981,3.6757,2010,4,16,2.0
1071981,7.12201,2010,4,16,2.0
1071981,3.53977,2010,4,11,2.0
1071981,7.34408,2010,4,16,2.0
1071981,3.36335,2010,4,10,2.0
1071981,4.50899,2010,4,16,2.0
1071981,4.38201,2010,4,11,2.0
1071981,6.5864899999999995,2010,4,16,2.0
1071981,9.05676,2010,4,16,2.0
1071981,2.84787,2010,4,10,2.0
1071981,3.81791,2010,4,16,2.0
1071981,6.5,2010,4,10,2.0
1071981,6.99,2010,4,10,2.0
1071981,9.0,2010,4,13,2.0
1071981,7.43,2010,4,13,2.0
1071981,28.61,2010,4,16,2.0
1071981,7.09,2010,4,16,2.0
1071981,99.0,2010,4,13,2.0
1071981,2.0,2010,4,14,2.0
1071981,1.99,2010,4,15,2.0
1071981,4.0,2010,4,15,2.0
1071981,1.0,2010,4,10,2.0
1071981,4.0,2010,4,12,2.0
1071981,8.42,2010,4,13,2.0
1071981,74.19,2010,4,16,3.0
1071981,141.98,2010,4,12,3.0
1071981,14.72,2010,4,16,7.0
1071981,15.6,2010,4,10,1.0
1071981,12.86,2010,4,16,1.0
1071981,76.44,2010,4,10,1.0
1071981,8.6,2010,4,11,1.0
1071981,244.64,2010,4,16,1.0
1071981,3.9005300000000003,2010,4,16,5.0
1071981,2.43947,2010,4,16,5.0
1071981,353.88,2010,4,16,5.0
1071981,44.84,2010,4,16,8.0
1071982,106.75,2010,4,27,8.0
1071982,106.75,2010,4,27,8.0
1071982,118.6,2010,4,27,8.0
1071982,3.06554,2010,4,22,2.0
1071982,4.8594599999999994,2010,4,25,2.0
1071982,6.75403,2010,4,25,2.0
1071982,6.0689,2010,4,25,2.0
1071982,3.5845,2010,4,25,2.0
1071982,3.7343699999999997,2010,4,25,2.0
1071982,3.34806,2010,4,22,2.0
1071982,5.77654,2010,4,25,2.0
1071982,6.97052,2010,4,25,2.0
1071982,9.201360000000001,2010,4,25,2.0
1071982,7.27614,2010,4,25,2.0
1071982,5.90763,2010,4,25,2.0
1071982,5.17919,2010,4,25,2.0
1071982,7.49056,2010,4,25,2.0
1071982,4.9569,2010,4,25,2.0
1071982,2.1417,2010,4,22,2.0
1071982,3.395,2010,4,25,2.0
1071982,6.56504,2010,4,25,2.0
1071982,7.4604,2010,4,25,2.0
1071982,3.99263,2010,4,25,2.0
1071982,5.75985,2010,4,25,2.0
1071982,4.5072,2010,4,25,2.0
1071982,2.47587,2010,4,22,2.0
1071982,3.9247199999999998,2010,4,25,2.0
1071982,2.76235,2010,4,22,2.0
1071982,3.94634,2010,4,22,2.0
1071982,6.25568,2010,4,25,2.0
1071982,6.05776,2010,4,25,2.0
1071982,5.78587,2010,4,25,2.0
1071982,1.71882,2010,4,22,2.0
1071982,2.7246599999999996,2010,4,25,2.0
1071982,5.19667,2010,4,25,2.0
1071982,6.791360000000001,2010,4,25,2.0
1071982,6.08913,2010,4,25,2.0
1071982,6.668080000000001,2010,4,25,2.0
1071982,7.9027199999999995,2010,4,25,2.0
1071982,4.72489,2010,4,25,2.0
1071982,4.6384300000000005,2010,4,25,2.0
1071982,6.51004,2010,4,25,2.0
1071982,6.58392,2010,4,25,2.0
1071982,7.12552,2010,4,25,2.0
1071982,4.36739,2010,4,22,2.0
1071982,2.8124599999999997,2010,4,22,2.0
1071982,4.45827,2010,4,25,2.0
1071982,4.27004,2010,4,25,2.0
1071982,4.7066300000000005,2010,4,25,2.0
1071982,3.73578,2010,4,25,2.0
1071982,6.91511,2010,4,25,2.0
1071982,6.74747,2010,4,25,2.0
1071982,6.177230000000001,2010,4,25,2.0
1071982,3.4890199999999996,2010,4,22,2.0
1071982,5.53075,2010,4,25,2.0
1071982,6.463080000000001,2010,4,25,2.0
1071982,6.14353,2010,4,25,2.0
1071982,3.9126199999999995,2010,4,25,2.0
1071982,4.78245,2010,4,22,2.0
1071982,5.66348,2010,4,25,2.0
1071982,7.8174600000000005,2010,4,25,2.0
1071982,4.79962,2010,4,25,2.0
1071982,7.01103,2010,4,25,2.0
1071982,6.20368,2010,4,25,2.0
1071982,9.64053,2010,4,25,2.0
1071982,4.064,2010,4,25,2.0
1071982,1.5,2010,4,23,2.0
1071982,7.09,2010,4,26,2.0
1071982,4.15,2010,4,28,2.0
1071982,27.54,2010,4,26,2.0
1071982,25.6,2010,4,27,2.0
1071982,27.41,2010,4,28,2.0
1071982,1.35,2010,4,24,2.0
1071982,1.08,2010,4,27,2.0
1071982,1.5,2010,4,28,2.0
1071982,1.5,2010,4,28,2.0
1071982,15.09,2010,4,27,2.0
1071982,25.2,2010,4,24,3.0
1071982,2.24,2010,4,24,0.0
1071982,76.86,2010,4,23,7.0
1071982,480.38,2010,4,25,7.0
1071982,8.17,2010,4,25,7.0
1071982,43.0696,2010,4,26,7.0
1071982,16.20322,2010,4,26,7.0
1071982,21.58761,2010,4,26,7.0
1071982,22.62752,2010,4,26,7.0
1071982,14.809579999999999,2010,4,26,7.0
1071982,26.2309,2010,4,26,7.0
1071982,28.781579999999998,2010,4,26,7.0
1071982,15.51,2010,4,24,1.0
1071982,30.67,2010,4,24,1.0
1071982,82.94,2010,4,28,1.0
1071982,5.52,2010,4,24,1.0
1071982,9.04,2010,4,24,1.0
1071982,135.57,2010,4,24,1.0
1071982,5.33401,2010,4,28,5.0
1071982,3.3359900000000002,2010,4,28,5.0
1071982,6.54,2010,4,28,5.0
1071982,92.87,2010,4,25,8.0
1071982,6.59,2010,4,25,8.0
1071991,2.93367,2010,4,18,2.0
1071991,3.05633,2010,4,18,2.0
1071991,3.64,2010,4,19,2.0
1071991,1.05913,2010,4,19,2.0
1071991,2.0766299999999998,2010,4,21,2.0
1071991,10.17,2010,4,18,2.0
1071991,1.2308700000000001,2010,4,19,2.0
1071991,2.41337,2010,4,21,2.0
1071991,4.0,2010,4,17,2.0
1071991,3.69,2010,4,18,2.0
1071991,2.39,2010,4,19,2.0
1071991,3.09,2010,4,21,2.0
1071991,1.88,2010,4,21,2.0
1071991,2.99,2010,4,17,2.0
1071991,1.99,2010,4,23,2.0
1071991,3.99,2010,4,23,2.0
1071991,3.89,2010,4,21,2.0
1071991,1.1032899999999999,2010,4,17,2.0
1071991,0.55675,2010,4,21,2.0
1071991,0.55675,2010,4,21,2.0
1071991,1.05671,2010,4,17,2.0
1071991,0.53325,2010,4,21,2.0
1071991,0.53325,2010,4,21,2.0
1071991,6.99,2010,4,23,2.0
1071991,6.99,2010,4,23,2.0
1071991,6.99,2010,4,23,2.0
1071991,6.99,2010,4,23,2.0
1071991,1.99,2010,4,23,2.0
1071991,2.52,2010,4,19,2.0
1071991,1.49,2010,4,21,2.0
1071991,1.89,2010,4,18,2.0
1071991,15.52,2010,4,19,2.0
1071991,7.56,2010,4,23,2.0
1071991,5.99,2010,4,21,2.0
1071991,20.0,2010,4,18,2.0
1071991,30.0,2010,4,22,2.0
1071991,13.01,2010,4,18,2.0
1071991,217.0,2010,4,17,3.0
1071991,198.56,2010,4,17,3.0
1071991,17.35,2010,4,19,7.0
1071991,7.58,2010,4,21,7.0
1071991,8.79,2010,4,17,8.0
1071991,7.8,2010,4,18,8.0
1071991,7.8,2010,4,20,8.0
1071991,7.8,2010,4,23,8.0
1071991,4.33,2010,4,23,7.0
1071991,1.09,2010,4,21,7.0
1071991,1.09,2010,4,21,7.0
1071992,2.47438,2010,4,19,2.0
1071992,2.87562,2010,4,19,2.0
1071992,1.0,2010,4,19,2.0
1071992,0.99,2010,4,19,2.0
1071992,1.04,2010,4,19,2.0
1071992,2.5,2010,4,19,2.0
1071992,0.99,2010,4,19,2.0
1071992,3.11,2010,4,19,2.0
1071992,8.4,2010,4,17,2.0
1071992,1.59,2010,4,17,2.0
1071992,2.49,2010,4,19,2.0
1071992,2.49,2010,4,20,2.0
1071992,198.56,2010,4,19,3.0
1071992,162.75,2010,4,19,3.0
1071992,6.5,2010,4,18,7.0
1071992,40.56,2010,4,20,7.0
1071992,40.0,2010,4,22,1.0
1071992,10.0,2010,4,18,5.0
1071992,4.49,2010,4,18,5.0
1071992,10.0,2010,4,17,8.0
1071992,182.28,2010,4,18,8.0
1071992,7.8,2010,4,18,8.0
1071992,7.8,2010,4,20,8.0
1071992,7.8,2010,4,22,8.0
1071992,7.8,2010,4,23,8.0
1072011,2.93857,2010,4,20,2.0
1072011,3.06143,2010,4,20,2.0
1072011,4.0,2010,4,20,2.0
1072011,4.0,2010,4,20,2.0
1072011,3.99,2010,4,20,2.0
1072011,4.5,2010,4,25,2.0
1072011,9.32,2010,4,20,2.0
1072011,9.0,2010,4,21,2.0
1072011,9.0,2010,4,22,2.0
1072011,9.5,2010,4,23,2.0
1072011,12.0,2010,4,24,2.0
1072011,9.5,2010,4,26,2.0
1072011,20.0,2010,4,20,2.0
1072011,19.89,2010,4,21,2.0
1072011,20.0,2010,4,26,2.0
1072011,20.0,2010,4,22,2.0
1072011,45.0,2010,4,23,2.0
1072011,65.0,2010,4,24,2.0
1072011,34.0,2010,4,25,2.0
1072011,7.5,2010,4,20,2.0
1072011,3.89,2010,4,20,2.0
1072011,7.5,2010,4,21,2.0
1072011,3.9,2010,4,22,2.0
1072011,7.5,2010,4,23,2.0
1072011,3.9,2010,4,23,2.0
1072011,3.9,2010,4,25,2.0
1072011,7.5,2010,4,26,2.0
1072011,15.29998,2010,4,23,2.0
1072011,1.0,2010,4,22,2.0
1072011,1.0,2010,4,26,2.0
1072011,2.0,2010,4,21,2.0
1072011,2.0,2010,4,22,2.0
1072011,2.0,2010,4,23,2.0
1072011,2.0,2010,4,26,2.0
1072011,27.0,2010,4,24,2.0
1072011,29.700020000000002,2010,4,23,2.0
1072011,79.71698,2010,4,24,2.0
1072011,15.0,2010,4,23,2.0
1072011,98.11321,2010,4,24,2.0
1072011,16.0,2010,4,24,2.0
1072011,33.0,2010,4,24,2.0
1072011,147.16981,2010,4,24,2.0
1072011,98.74,2010,4,24,3.0
1072011,205.07,2010,4,22,3.0
1072011,14.13911,2010,4,21,7.0
1072011,36.4,2010,4,26,7.0
1072011,208.0,2010,4,24,7.0
1072011,520.0,2010,4,24,7.0
1072011,6.0,2010,4,20,7.0
1072011,4.0,2010,4,23,7.0
1072011,6.0,2010,4,26,7.0
1072011,17.860889999999998,2010,4,21,7.0
1072011,20.62,2010,4,20,1.0
1072011,22.79,2010,4,20,1.0
1072011,18.45,2010,4,21,1.0
1072011,22.79,2010,4,21,1.0
1072011,20.62,2010,4,22,1.0
1072011,21.7,2010,4,22,1.0
1072011,20.62,2010,4,23,1.0
1072011,22.79,2010,4,23,1.0
1072011,17.9,2010,4,24,1.0
1072011,20.62,2010,4,24,1.0
1072011,21.16,2010,4,25,1.0
1072011,22.79,2010,4,25,1.0
1072011,20.62,2010,4,26,1.0
1072011,22.79,2010,4,26,1.0
1072012,9.5,2010,4,20,2.0
1072012,9.5,2010,4,21,2.0
1072012,9.5,2010,4,22,2.0
1072012,9.5,2010,4,23,2.0
