NEWID,COST,year,month,day,category
982571,1.99,2009,5,15,2.0
982571,10.55,2009,5,15,7.0
982571,2.64,2009,5,15,7.0
982571,3.69,2009,5,15,7.0
982571,6.85,2009,5,15,7.0
982571,36.25,2009,5,12,1.0
982571,46.25,2009,5,14,1.0
982581,8.99,2009,6,7,2.0
982581,6.29,2009,6,3,2.0
982581,5.17,2009,6,3,2.0
982581,2.99,2009,6,3,2.0
982581,1.99,2009,6,7,2.0
982581,2.99,2009,6,2,2.0
982581,1.67,2009,6,3,2.0
982581,2.99,2009,6,7,2.0
982581,0.97,2009,6,3,2.0
982581,1.41,2009,6,3,2.0
982581,0.54,2009,6,2,2.0
982581,0.9,2009,6,2,2.0
982581,11.02,2009,6,3,2.0
982581,11.97,2009,6,3,2.0
982581,8.99,2009,6,6,2.0
982581,8.26,2009,6,4,2.0
982581,37.0,2009,6,5,2.0
982581,7.98,2009,6,5,2.0
982581,22.0,2009,6,7,2.0
982581,20.0,2009,6,5,2.0
982581,0.53,2009,6,7,0.0
982581,2.15,2009,6,7,0.0
982581,4.97,2009,6,7,0.0
982581,0.53,2009,6,7,0.0
982581,72.20914,2009,6,4,3.0
982581,39.71086,2009,6,4,3.0
982581,18.39,2009,6,6,7.0
982581,34.63,2009,6,7,0.0
982581,0.96,2009,6,7,7.0
982581,0.96,2009,6,7,7.0
982581,1.47,2009,6,7,7.0
982581,26.52,2009,6,6,7.0
982581,81.19,2009,6,3,7.0
982581,25.98,2009,6,3,7.0
982581,40.0,2009,6,7,1.0
982581,49.0,2009,6,5,5.0
982581,18.0,2009,6,8,7.0
982582,2.89,2009,6,10,2.0
982582,2.89,2009,6,10,2.0
982582,0.38,2009,6,10,2.0
982582,2.99,2009,6,10,2.0
982582,2.69,2009,6,10,2.0
982582,3.29,2009,6,10,2.0
982582,3.99,2009,6,10,2.0
982582,2.29,2009,6,10,2.0
982582,1.99,2009,6,10,2.0
982582,6.0,2009,6,10,2.0
982582,1.19,2009,6,10,2.0
982582,2.15,2009,6,10,7.0
982582,2.15,2009,6,10,7.0
982582,3.24,2009,6,10,7.0
982582,4.64,2009,6,10,7.0
982582,3.24,2009,6,10,7.0
982582,15.0,2009,6,10,5.0
982582,8.99,2009,6,10,5.0
982582,5.99,2009,6,10,5.0
982582,5.99,2009,6,10,5.0
982582,3.24,2009,6,10,8.0
982582,2.37,2009,6,10,7.0
982591,2.11,2009,5,3,2.0
982591,12.72,2009,5,1,2.0
982591,2.43,2009,5,3,2.0
982591,1.79,2009,5,3,2.0
982591,1.37,2009,5,3,2.0
982591,19.08,2009,5,1,2.0
982591,2.43,2009,5,3,2.0
982591,1.9,2009,5,3,2.0
982591,1.9,2009,5,3,2.0
982591,3.18,2009,5,3,2.0
982591,4.74,2009,5,3,2.0
982591,1.47,2009,5,3,2.0
982591,1.96,2009,5,3,2.0
982591,1.26,2009,5,3,2.0
982591,1.05,2009,5,3,2.0
982591,0.7984399999999999,2009,5,3,2.0
982591,2.46526,2009,5,3,2.0
982591,0.7984399999999999,2009,5,3,2.0
982591,0.5715600000000001,2009,5,3,2.0
982591,1.7647400000000002,2009,5,3,2.0
982591,0.5715600000000001,2009,5,3,2.0
982591,2.1,2009,5,3,2.0
982591,3.79,2009,5,3,2.0
982601,3.52,2009,5,20,2.0
982601,2.6,2009,5,16,2.0
982601,16.63,2009,5,16,2.0
982601,3.2,2009,5,22,2.0
982601,1.46882,2009,5,22,2.0
982601,1.73118,2009,5,22,2.0
982601,1.49,2009,5,16,2.0
982601,1.27,2009,5,16,2.0
982601,10.67,2009,5,19,2.0
982601,14.97,2009,5,20,2.0
982601,2.14,2009,5,16,2.0
982601,13.2,2009,5,16,2.0
982601,14.32,2009,5,20,2.0
982601,102.63,2009,5,16,2.0
982601,14.15,2009,5,22,2.0
982601,2.98,2009,5,20,2.0
982601,20.5,2009,5,16,2.0
982601,3.34,2009,5,19,0.0
982601,110.21,2009,5,16,3.0
982601,64.77,2009,5,18,3.0
982601,1.61,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,47.04,2009,5,19,7.0
982601,1.03501,2009,5,19,7.0
982601,1.07,2009,5,16,0.0
982601,3.21,2009,5,16,7.0
982601,2.94,2009,5,16,7.0
982601,2.68,2009,5,16,7.0
982601,2.43,2009,5,19,7.0
982601,2.68,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,2.14,2009,5,16,7.0
982601,2.68,2009,5,16,7.0
982601,2.14,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,2.68,2009,5,16,7.0
982601,1.07,2009,5,16,7.0
982601,1.08499,2009,5,19,7.0
982601,3.83,2009,5,19,7.0
982601,149.8,2009,5,18,3.0
982601,12.51,2009,5,19,7.0
982601,1.07,2009,5,16,7.0
982601,41.25,2009,5,22,1.0
982601,4.28,2009,5,22,5.0
982601,3.84,2009,5,16,8.0
982601,3.84,2009,5,22,8.0
982601,3.43,2009,5,19,8.0
982601,1.93,2009,5,16,7.0
982611,1.29,2009,6,20,2.0
982611,3.49,2009,6,23,2.0
982611,4.12,2009,6,24,2.0
982611,17.41,2009,6,23,2.0
982611,32.25,2009,6,23,2.0
982611,19.16,2009,6,23,2.0
982611,14.94,2009,6,23,2.0
982611,3.8,2009,6,23,2.0
982611,9.26,2009,6,23,2.0
982611,4.12,2009,6,20,2.0
982611,3.44,2009,6,23,2.0
982611,5.15,2009,6,23,2.0
982611,2.46,2009,6,23,2.0
982611,2.05651,2009,6,20,2.0
982611,1.03349,2009,6,20,2.0
982611,4.11,2009,6,23,2.0
982611,7.62,2009,6,20,2.0
982611,9.25,2009,6,23,2.0
982611,2.56,2009,6,18,2.0
982611,1.33,2009,6,18,2.0
982611,2.56,2009,6,20,2.0
982611,4.42,2009,6,23,2.0
982611,2.56,2009,6,23,2.0
982611,0.25,2009,6,23,2.0
982611,3.59,2009,6,23,2.0
982611,2.46,2009,6,23,2.0
982611,6.17,2009,6,23,2.0
982611,1.95,2009,6,24,2.0
982611,6.17,2009,6,23,2.0
982611,8.85,2009,6,23,2.0
982611,4.52,2009,6,23,2.0
982611,6.18,2009,6,18,2.0
982611,6.18,2009,6,23,2.0
982611,14.96,2009,6,23,2.0
982611,21.0,2009,6,18,2.0
982611,24.0,2009,6,18,2.0
982611,16.0,2009,6,19,2.0
982611,20.0,2009,6,19,2.0
982611,4.5,2009,6,19,2.0
982611,16.98,2009,6,20,2.0
982611,8.02,2009,6,20,2.0
982611,25.01,2009,6,23,2.0
982611,36.04,2009,6,23,2.0
982611,36.04,2009,6,23,2.0
982611,17.5,2009,6,19,2.0
982611,15.64,2009,6,24,1.0
982611,7.21,2009,6,18,7.0
982611,10.28,2009,6,20,7.0
982611,24.7,2009,6,20,7.0
982611,48.57,2009,6,20,7.0
982611,9.26,2009,6,23,7.0
982611,17.32,2009,6,23,7.0
982611,2.3,2009,6,19,7.0
982611,9.24,2009,6,20,7.0
982611,8.85,2009,6,23,7.0
982611,2.06,2009,6,19,7.0
982611,14.41,2009,6,20,7.0
982611,7.39,2009,6,20,7.0
982611,17.18,2009,6,23,7.0
982611,12.36,2009,6,22,7.0
982611,12.36,2009,6,22,7.0
982611,20.59,2009,6,23,7.0
982611,16.46,2009,6,20,7.0
982611,51.49,2009,6,18,7.0
982611,31.07,2009,6,18,1.0
982611,57.36,2009,6,18,1.0
982611,32.78,2009,6,19,1.0
982611,29.4,2009,6,24,1.0
982611,344.15,2009,6,18,1.0
982611,19.46,2009,6,23,5.0
982611,7.21,2009,6,18,8.0
982611,13.13,2009,6,18,8.0
982611,10.29,2009,6,18,7.0
982612,4.18,2009,6,30,2.0
982612,3.31394,2009,6,30,2.0
982612,5.2363599999999995,2009,6,30,2.0
982612,3.56904,2009,6,30,2.0
982612,2.77645,2009,6,30,2.0
982612,2.50339,2009,6,30,2.0
982612,3.6408300000000002,2009,6,30,2.0
982612,3.4130300000000005,2009,6,30,2.0
982612,5.15,2009,6,26,2.0
982612,2.74697,2009,6,30,2.0
982612,2.56,2009,6,25,2.0
982612,4.11,2009,6,25,2.0
982612,4.11,2009,6,25,2.0
982612,4.62,2009,6,25,2.0
982612,4.11,2009,6,30,2.0
982612,52.79492,2009,6,26,2.0
982612,3.89,2009,6,26,2.0
982612,6.4,2009,6,28,2.0
982612,9.42,2009,6,26,2.0
982612,7.79,2009,6,26,2.0
982612,2615.48,2009,6,26,0.0
982612,1501.37,2009,6,27,0.0
982612,43.61,2009,6,28,0.0
982612,84.27,2009,6,26,3.0
982612,54.39,2009,6,25,1.0
982612,68.1,2009,6,25,5.0
982612,6.99,2009,6,25,5.0
982612,676.585,2009,6,25,5.0
982612,128.75,2009,6,25,5.0
982612,5.35,2009,6,26,7.0
982612,5.96,2009,6,26,7.0
982612,2.05,2009,6,26,7.0
982621,0.9412,2009,4,24,2.0
982621,1.1788,2009,4,24,2.0
982621,5.02956,2009,4,24,2.0
982621,1.79824,2009,4,24,2.0
982621,1.59,2009,4,24,2.0
982621,4.24,2009,4,24,2.0
982621,3.07179,2009,4,24,2.0
982621,3.14682,2009,4,24,2.0
982621,2.86194,2009,4,24,2.0
982621,1.964,2009,4,24,2.0
982621,1.54303,2009,4,24,2.0
982621,1.58073,2009,4,24,2.0
982621,2.8904400000000003,2009,4,24,2.0
982621,2.01756,2009,4,24,2.0
982621,1.43851,2009,4,24,2.0
982621,2.55198,2009,4,24,2.0
982621,2.82669,2009,4,24,2.0
982621,3.42711,2009,4,24,2.0
982621,2.66378,2009,4,24,2.0
982621,2.0878,2009,4,24,2.0
982621,25.0,2009,4,24,2.0
982621,318.0,2009,4,24,3.0
982621,95.4,2009,4,24,3.0
982621,1.59,2009,4,24,7.0
982621,6.36,2009,4,24,7.0
982621,3.18,2009,4,24,7.0
982622,4.97,2009,5,3,2.0
982622,0.93676,2009,5,3,2.0
982622,1.17324,2009,5,3,2.0
982622,2.6109,2009,5,7,2.0
982622,2.6891,2009,5,7,2.0
982622,1.79,2009,5,3,2.0
982622,3.16,2009,5,3,2.0
982622,3.16,2009,5,7,2.0
982622,1.5958,2009,5,7,2.0
982622,1.5842,2009,5,7,2.0
982622,8.6488,2009,5,3,2.0
982622,4.24,2009,5,7,2.0
982622,6.1912,2009,5,3,2.0
982622,5.4294199999999995,2009,5,3,2.0
982622,4.10058,2009,5,3,2.0
982622,371.0,2009,5,3,3.0
982622,51.94,2009,5,3,3.0
982622,53.0,2009,5,3,3.0
982622,40.0,2009,5,6,1.0
982622,26.5,2009,5,6,8.0
982622,15.9,2009,5,3,8.0
982622,40.28,2009,5,3,8.0
982622,40.28,2009,5,6,8.0
982632,1.02999,2009,6,12,2.0
982632,1.29001,2009,6,12,2.0
982632,1.73,2009,6,12,2.0
982632,1.93,2009,6,12,2.0
982632,1.58,2009,6,12,2.0
982632,3.3,2009,6,12,2.0
982632,3.21,2009,6,12,2.0
982632,3.51,2009,6,12,2.0
982632,1.28,2009,6,12,2.0
982632,41.51,2009,6,16,2.0
982632,428.0,2009,6,11,0.0
982632,30.0,2009,6,10,1.0
982632,11.77,2009,6,10,8.0
982642,3.0588599999999997,2009,5,11,2.0
982642,3.4873300000000005,2009,5,11,2.0
982642,2.17013,2009,5,11,2.0
982642,2.0360099999999997,2009,5,11,2.0
982642,2.80574,2009,5,12,2.0
982642,2.34455,2009,5,11,2.0
982642,5.07691,2009,5,11,2.0
982642,3.3640800000000004,2009,5,12,2.0
982642,6.5375,2009,5,12,2.0
982642,3.5047599999999997,2009,5,11,2.0
982642,3.6959199999999996,2009,5,12,2.0
982642,5.8695699999999995,2009,5,12,2.0
982642,2.92066,2009,5,12,2.0
982642,8.26117,2009,5,11,2.0
982642,2.4845200000000003,2009,5,11,2.0
982642,2.62003,2009,5,12,2.0
982642,2.3925400000000003,2009,5,11,2.0
982642,3.03946,2009,5,11,2.0
982642,3.2052400000000003,2009,5,12,2.0
982642,3.4972,2009,5,11,2.0
982642,3.68795,2009,5,12,2.0
982642,2.47549,2009,5,11,2.0
982642,1.14862,2009,5,11,2.0
982642,2.84075,2009,5,12,2.0
982642,1.35378,2009,5,11,2.0
982642,1.5694299999999999,2009,5,11,2.0
982642,2.00046,2009,5,12,2.0
982642,1.5268,2009,5,11,2.0
982642,1.6100700000000001,2009,5,12,2.0
982642,3.8845400000000003,2009,5,11,2.0
982642,1.9487299999999999,2009,5,11,2.0
982642,2.27867,2009,5,11,2.0
982642,1.60788,2009,5,11,2.0
982642,3.07776,2009,5,11,2.0
982642,3.24563,2009,5,12,2.0
982642,4.06838,2009,5,11,2.0
982642,2.53451,2009,5,11,2.0
982642,2.67275,2009,5,12,2.0
982642,3.4095199999999997,2009,5,11,2.0
982642,3.5954800000000002,2009,5,12,2.0
982642,2.44068,2009,5,11,2.0
982642,2.79694,2009,5,11,2.0
982642,2.95297,2009,5,12,2.0
982642,2.61737,2009,5,11,2.0
982642,2.27244,2009,5,11,2.0
982642,4.37234,2009,5,11,2.0
982642,2.63575,2009,5,11,2.0
982642,2.7795099999999997,2009,5,12,2.0
982642,2.06583,2009,5,11,2.0
982642,2.27084,2009,5,11,2.0
982642,2.61408,2009,5,11,2.0
982642,2.75665,2009,5,12,2.0
982642,3.53617,2009,5,11,2.0
982642,3.7290400000000004,2009,5,12,2.0
982642,203.18,2009,5,8,7.0
982642,94.05,2009,5,12,7.0
982651,2.34519,2009,4,11,2.0
982651,3.7199199999999997,2009,4,11,2.0
982651,2.30381,2009,4,11,2.0
982651,2.10718,2009,4,11,2.0
982651,2.6391299999999998,2009,4,11,2.0
982651,2.47602,2009,4,11,2.0
982651,3.23562,2009,4,11,2.0
982651,2.85125,2009,4,11,2.0
982651,3.06659,2009,4,11,2.0
982651,6.17411,2009,4,11,2.0
982651,7.692139999999999,2009,4,11,2.0
982651,7.53915,2009,4,11,2.0
982651,4.17815,2009,4,11,2.0
982651,3.25029,2009,4,11,2.0
982651,6.572039999999999,2009,4,11,2.0
982651,3.36815,2009,4,11,2.0
982651,8.090530000000001,2009,4,11,2.0
982651,2.1638599999999997,2009,4,11,2.0
982651,3.02147,2009,4,11,2.0
982651,2.04506,2009,4,11,2.0
982651,2.90961,2009,4,11,2.0
982651,3.69634,2009,4,11,2.0
982651,4.253,2009,4,11,2.0
982651,1.9547599999999998,2009,4,13,2.0
982651,1.39685,2009,4,11,2.0
982651,3.2760000000000002,2009,4,11,2.0
982651,1.64635,2009,4,11,2.0
982651,2.8492900000000003,2009,4,11,2.0
982651,1.90861,2009,4,11,2.0
982651,2.3069599999999997,2009,4,11,2.0
982651,1.8567599999999997,2009,4,11,2.0
982651,3.3205199999999997,2009,4,11,2.0
982651,2.3698799999999998,2009,4,11,2.0
982651,3.29492,2009,4,11,2.0
982651,2.35586,2009,4,11,2.0
982651,3.37049,2009,4,11,2.0
982651,3.7429099999999997,2009,4,11,2.0
982651,2.70581,2009,4,11,2.0
982651,3.07084,2009,4,11,2.0
982651,3.0822599999999998,2009,4,11,2.0
982651,3.44043,2009,4,11,2.0
982651,4.14636,2009,4,11,2.0
982651,0.88003,2009,4,13,2.0
982651,0.62997,2009,4,13,2.0
982651,3.4014,2009,4,11,2.0
982651,3.18302,2009,4,11,2.0
982651,2.76355,2009,4,11,2.0
982651,1.8352400000000002,2009,4,13,2.0
982651,5.31727,2009,4,11,2.0
982651,5.18425,2009,4,11,2.0
982651,3.20538,2009,4,11,2.0
982651,4.50415,2009,4,11,2.0
982651,2.057,2009,4,11,2.0
982651,2.51229,2009,4,11,2.0
982651,2.7616,2009,4,11,2.0
982651,4.30039,2009,4,11,2.0
982651,5.84,2009,4,13,2.0
982651,23.0,2009,4,11,2.0
982651,1.5,2009,4,8,2.0
982651,1.5,2009,4,9,2.0
982651,1.25,2009,4,9,2.0
982651,1.25,2009,4,10,2.0
982651,1.75,2009,4,12,2.0
982651,39.06,2009,4,10,3.0
982651,1.09,2009,4,11,0.0
982651,2.71,2009,4,11,7.0
982651,2.17,2009,4,11,7.0
982651,25.0,2009,4,7,1.0
982651,15.0,2009,4,8,1.0
982651,10.0,2009,4,9,1.0
982651,35.0,2009,4,10,1.0
982651,40.0,2009,4,13,1.0
982651,3.99,2009,4,12,1.0
982651,13.25,2009,4,12,1.0
982651,15.29,2009,4,12,1.0
982651,5.43,2009,4,7,8.0
982651,5.43,2009,4,8,8.0
982651,5.43,2009,4,9,8.0
982651,5.43,2009,4,10,8.0
982651,5.43,2009,4,13,8.0
982651,1.09,2009,4,11,7.0
982662,5.08,2009,7,2,2.0
982662,3.7,2009,7,2,2.0
982662,3.77,2009,7,2,2.0
982662,5.52,2009,7,2,2.0
982662,3.06,2009,7,2,2.0
982662,3.69875,2009,6,28,2.0
982662,3.7,2009,6,30,2.0
982662,4.5249,2009,6,28,2.0
982662,4.07,2009,7,2,2.0
982662,5.16,2009,7,2,2.0
982662,5.20635,2009,6,28,2.0
982662,11.13,2009,6,27,2.0
982662,2.1164,2009,6,30,2.0
982662,1.0636,2009,6,30,2.0
982662,1.72872,2009,6,27,2.0
982662,2.08953,2009,6,27,2.0
982662,5.43,2009,7,2,2.0
982662,1.68176,2009,6,27,2.0
982662,3.18,2009,6,30,2.0
982662,9.73,2009,6,28,2.0
982662,1.37,2009,7,2,2.0
982662,1.37,2009,7,2,2.0
982662,1.58,2009,6,30,2.0
982662,1.58,2009,7,2,2.0
982662,2.12,2009,6,30,2.0
982662,5.11,2009,7,2,2.0
982662,2.75,2009,7,2,2.0
982662,18.02,2009,7,2,2.0
982662,4.5,2009,6,30,2.0
982662,3.19,2009,6,30,2.0
982662,1.0,2009,6,30,2.0
982662,12.0,2009,6,30,2.0
982662,2.79,2009,7,2,2.0
982662,1.79,2009,6,27,2.0
982662,3.58,2009,6,30,2.0
982662,2.11,2009,7,2,2.0
982662,5.29,2009,7,2,7.0
982662,15.74,2009,6,30,0.0
982662,29.456909999999997,2009,6,27,7.0
982662,39.99,2009,6,28,7.0
982662,19.99,2009,6,28,7.0
982662,44.8,2009,6,28,7.0
982662,23.54309,2009,6,27,7.0
982662,29.85,2009,7,1,1.0
982662,18.21098,2009,6,27,8.0
982662,65.72,2009,6,29,8.0
982662,7.41,2009,6,28,7.0
982662,42.15088,2009,6,27,7.0
982662,22.849120000000003,2009,6,27,7.0
982662,12.12252,2009,6,27,7.0
982662,12.6665,2009,6,27,7.0
982671,4.89,2009,5,6,2.0
982671,3.99,2009,5,6,2.0
982671,4.99,2009,5,6,2.0
982671,4.0,2009,5,6,2.0
982671,4.0,2009,5,6,2.0
982671,7.57,2009,5,6,2.0
982671,3.89,2009,5,6,2.0
982671,4.0,2009,5,6,2.0
982671,54.13,2009,5,1,3.0
982671,50.0,2009,5,4,1.0
982671,10.0,2009,5,4,1.0
982671,0.5,2009,5,1,8.0
982671,50.0,2009,5,4,8.0
982671,0.5,2009,5,5,8.0
982671,0.5,2009,5,6,8.0
982671,5.41,2009,5,2,8.0
982671,5.41,2009,5,3,8.0
982671,10.83,2009,5,2,8.0
982672,12.69,2009,5,19,2.0
982672,9.29,2009,5,19,2.0
982672,8.0,2009,5,19,2.0
982672,2.99,2009,5,19,2.0
982672,4.0,2009,5,19,2.0
982672,4.0,2009,5,19,2.0
982672,3.0,2009,5,19,2.0
982672,2.0,2009,5,19,2.0
982672,5.41,2009,5,20,2.0
982672,25.0,2009,5,20,1.0
982672,0.5,2009,5,14,8.0
982672,0.5,2009,5,15,8.0
982672,0.5,2009,5,16,8.0
982672,0.5,2009,5,17,8.0
982672,0.5,2009,5,18,8.0
982672,0.5,2009,5,19,8.0
982672,0.5,2009,5,20,8.0
982681,14.17,2009,4,24,2.0
982681,39.03,2009,4,24,3.0
982681,48.01,2009,4,24,3.0
982681,105.0,2009,4,24,8.0
982691,416.0,2009,5,16,0.0
982691,3.99,2009,5,22,2.0
982691,4.61461,2009,5,22,2.0
982691,2.91,2009,5,22,2.0
982691,2.99,2009,5,22,2.0
982691,2.26625,2009,5,22,2.0
982691,1.0515299999999999,2009,5,22,2.0
982691,0.93,2009,5,22,2.0
982691,1.88,2009,5,22,2.0
982691,1.28,2009,5,22,2.0
982691,2.59,2009,5,22,2.0
982691,2.8176099999999997,2009,5,22,2.0
982691,3.35,2009,5,22,2.0
982691,7.76,2009,5,22,2.0
982691,230.0,2009,5,16,3.0
982691,8.95,2009,5,16,1.0
982691,37.19,2009,5,16,5.0
982691,3.2,2009,5,20,5.0
982691,151.61,2009,5,22,5.0
982691,3.2,2009,5,22,5.0
982691,5.99,2009,5,16,5.0
982691,7.14,2009,5,22,8.0
982691,8.99,2009,5,22,8.0
982692,1.59,2009,5,18,2.0
982692,4.15,2009,5,19,2.0
982692,0.75029,2009,5,17,2.0
982692,0.93971,2009,5,17,2.0
982692,7.38,2009,5,17,2.0
982692,2.99,2009,5,17,2.0
982692,3.99,2009,5,17,2.0
982692,11.50734,2009,5,19,2.0
982692,3.99,2009,5,19,2.0
982692,3.39,2009,5,18,2.0
982692,5.29,2009,5,17,2.0
982692,4.99,2009,5,17,2.0
982692,4.99,2009,5,17,2.0
982692,4.99,2009,5,17,2.0
982692,1.9966099999999998,2009,5,17,2.0
982692,2.9,2009,5,19,2.0
982692,1.35,2009,5,19,2.0
982692,2.99,2009,5,19,2.0
982692,0.66,2009,5,17,2.0
982692,1.00339,2009,5,17,2.0
982692,1.79,2009,5,17,2.0
982692,0.74,2009,5,17,2.0
982692,0.99,2009,5,17,2.0
982692,0.79,2009,5,17,2.0
982692,1.09,2009,5,17,2.0
982692,2.0969599999999997,2009,5,17,2.0
982692,1.48986,2009,5,17,2.0
982692,1.4131799999999999,2009,5,17,2.0
982692,5.2,2009,5,17,2.0
982692,16.98,2009,5,18,2.0
982692,2.5,2009,5,17,2.0
982692,5.29,2009,5,17,2.0
982692,12.482660000000001,2009,5,19,2.0
982692,2.5,2009,5,17,7.0
982692,5.99,2009,5,17,7.0
982692,5.99,2009,5,17,7.0
982692,3.59,2009,5,19,7.0
982692,20.0,2009,5,16,1.0
982692,151.61,2009,5,18,5.0
982692,24.61,2009,5,19,5.0
982692,9.99,2009,5,17,8.0
982692,18.0,2009,5,16,8.0
982711,16.87,2009,5,3,2.0
982711,18.58,2009,5,4,2.0
982711,35.0,2009,5,5,2.0
982711,27.58,2009,5,6,2.0
982711,26.79,2009,5,7,2.0
982711,9.95,2009,5,8,2.0
982711,10.87,2009,5,9,2.0
982711,17.56,2009,5,9,2.0
982711,4.05,2009,5,4,2.0
982711,1.89,2009,5,4,2.0
982711,30.0,2009,5,3,1.0
982711,20.0,2009,5,6,1.0
982711,10.0,2009,5,7,1.0
982711,6.5,2009,5,3,8.0
982711,6.5,2009,5,4,8.0
982711,6.5,2009,5,5,8.0
982711,6.5,2009,5,6,8.0
982711,6.5,2009,5,7,8.0
982711,6.5,2009,5,8,8.0
982711,6.5,2009,5,9,8.0
982712,10.0,2009,5,11,2.0
982712,9.85,2009,5,12,2.0
982712,4.65,2009,5,13,2.0
982712,10.65,2009,5,14,2.0
982712,6.6,2009,5,15,2.0
982712,7.68,2009,5,16,2.0
982712,12.0,2009,5,17,2.0
982712,8.19787,2009,5,16,7.0
982712,9.24424,2009,5,16,7.0
982712,20.83,2009,5,16,7.0
982712,13.112129999999999,2009,5,16,7.0
982712,14.78576,2009,5,16,7.0
982712,20.83,2009,5,16,7.0
982712,52.87,2009,5,16,7.0
982712,26.59,2009,5,16,7.0
982712,6.5,2009,5,11,8.0
982712,6.5,2009,5,12,8.0
982712,6.5,2009,5,13,8.0
982712,6.5,2009,5,14,8.0
982712,6.5,2009,5,15,8.0
982712,6.5,2009,5,16,8.0
982712,6.5,2009,5,17,8.0
982721,324.0,2009,5,20,8.0
982721,6.0,2009,5,16,2.0
